Geneid,Entity,Symbol,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,60_R1,60_R2,60_R3
gene-VC_RS13740,host,gene-VC_RS13740,192.0,274.0,209.0,168.0,294.0,217.0,279.0,315.0,203.0
gene-VC_RS13830,host,gene-VC_RS13830,553.0,793.0,737.0,935.0,1155.0,912.0,1252.0,1566.0,1014.0
gene-VC_RS06235,host,gene-VC_RS06235,227.0,285.0,257.0,399.0,494.0,399.0,474.0,613.0,370.0
gene-VC_RS11875,host,rseB,,2051.0,1722.0,1431.0,1790.0,1428.0,999.0,1175.0,774.0
gene-VC_RS06735,host,gene-VC_RS06735,220.0,292.0,257.0,165.0,268.0,183.0,223.0,297.0,202.0
gene-VC_RS07180,host,rmf,959.0,1586.0,1251.0,1037.0,1394.0,1130.0,862.0,1080.0,690.0
gene-VC_RS12195,host,lptB,968.0,1534.0,1233.0,1134.0,1482.0,1092.0,1137.0,1298.0,794.0
gene-VC_RS03930,host,gene-VC_RS03930,625.0,940.0,805.0,1191.0,1537.0,1229.0,1994.0,2521.0,1626.0
gene-VC_RS18155,host,gene-VC_RS18155,345.0,482.0,412.0,445.0,579.0,380.0,499.0,563.0,346.0
gene-VC_RS05245,host,gene-VC_RS05245,1529.0,2272.0,1832.0,2271.0,3313.0,2447.0,,,2048.0
gene-VC_RS03020,host,pcnB,1481.0,2369.0,2016.0,2094.0,2534.0,2131.0,2647.0,2954.0,1948.0
gene-VC_RS12860,host,tpiA,1359.0,2456.0,2022.0,2148.0,3387.0,2266.0,1985.0,2540.0,1482.0
gene-VC_RS02680,host,ftsB,194.0,238.0,210.0,205.0,295.0,183.0,199.0,242.0,132.0
gene-VC_RS10275,host,gene-VC_RS10275,654.0,982.0,862.0,742.0,1029.0,725.0,556.0,689.0,405.0
gene-VC_RS17550,host,gene-VC_RS17550,458.0,729.0,672.0,1427.0,1681.0,1483.0,2147.0,2692.0,1687.0
gene-VC_RS12415,host,rpmJ,687.0,1050.0,759.0,716.0,908.0,693.0,501.0,486.0,353.0
gene-VC_RS18845,host,gene-VC_RS18845,5.0,4.0,2.0,2.0,15.0,9.0,5.0,15.0,10.0
gene-VC_RS10250,host,fliI,1097.0,1530.0,1450.0,837.0,1138.0,1012.0,498.0,640.0,365.0
gene-VC_RS10490,host,ychF,1477.0,2251.0,1795.0,2196.0,3244.0,2310.0,2601.0,3431.0,1998.0
gene-VC_RS11675,host,pilB,181.0,230.0,222.0,232.0,310.0,278.0,304.0,395.0,245.0
gene-VC_RS04495,host,gmhB,514.0,796.0,632.0,726.0,1038.0,767.0,1269.0,1752.0,1019.0
gene-VC_RS18855,host,gene-VC_RS18855,84.0,129.0,112.0,139.0,171.0,169.0,211.0,273.0,174.0
gene-VC_RS13380,host,atpA,,,,,,,,,
gene-VC_RS00010,host,mnmE,807.0,1397.0,1167.0,1456.0,1833.0,1459.0,1517.0,1804.0,1157.0
gene-VC_RS12875,host,gene-VC_RS12875,789.0,1248.0,1092.0,1233.0,1760.0,2029.0,1639.0,1919.0,1287.0
gene-VC_RS08670,host,gene-VC_RS08670,190.0,280.0,212.0,185.0,245.0,169.0,194.0,191.0,149.0
gene-VC_RS18345,host,ribB,269.0,466.0,394.0,509.0,727.0,574.0,611.0,799.0,485.0
gene-VC_RS01435,host,aroQ,1899.0,2638.0,1996.0,1877.0,2434.0,1983.0,985.0,1304.0,892.0
gene-VC_RS10860,host,lpxA,1255.0,2066.0,1404.0,989.0,1641.0,1139.0,1053.0,1285.0,815.0
gene-VC_RS17825,host,malK,1104.0,1596.0,1393.0,1567.0,2433.0,1659.0,1744.0,2138.0,1209.0
gene-VC_RS16540,host,gene-VC_RS16540,619.0,733.0,692.0,903.0,1157.0,862.0,642.0,790.0,427.0
gene-VC_RS06750,host,gene-VC_RS06750,517.0,744.0,647.0,530.0,712.0,558.0,939.0,1025.0,636.0
gene-VC_RS00685,host,ftsX,484.0,752.0,656.0,555.0,749.0,535.0,411.0,975.0,311.0
gene-VC_RS06435,host,carR,455.0,578.0,677.0,924.0,847.0,842.0,961.0,1191.0,790.0
gene-VC_RS16630,host,gene-VC_RS16630,373.0,503.0,388.0,280.0,423.0,349.0,341.0,405.0,243.0
gene-VC_RS11535,host,gene-VC_RS11535,236.0,391.0,346.0,681.0,658.0,529.0,593.0,620.0,470.0
gene-VC_RS05130,host,gene-VC_RS05130,,,,,,,,,
gene-VC_RS06825,host,vceA,108.0,156.0,144.0,157.0,195.0,150.0,257.0,271.0,204.0
gene-VC_RS13455,host,gene-VC_RS13455,221.0,248.0,210.0,262.0,318.0,273.0,218.0,210.0,130.0
gene-VC_RS06240,host,gene-VC_RS06240,190.0,276.0,238.0,261.0,321.0,286.0,474.0,546.0,355.0
gene-VC_RS10280,host,gene-VC_RS10280,1039.0,1863.0,1308.0,1147.0,1429.0,1125.0,657.0,831.0,509.0
gene-VC_RS07650,host,sodC,62.0,67.0,70.0,93.0,104.0,95.0,118.0,144.0,96.0
gene-VC_RS00335,host,gene-VC_RS00335,787.0,1126.0,983.0,1036.0,1255.0,1037.0,1362.0,1422.0,915.0
gene-VC_RS06640,host,gene-VC_RS06640,727.0,1037.0,993.0,881.0,1061.0,810.0,1229.0,1376.0,916.0
gene-VC_RS14340,host,gene-VC_RS14340,117.0,165.0,135.0,159.0,227.0,164.0,156.0,219.0,128.0
gene-VC_RS03910,host,gene-VC_RS03910,100.0,182.0,113.0,399.0,,338.0,206.0,257.0,177.0
gene-VC_RS18380,host,gene-VC_RS18380,272.0,329.0,240.0,251.0,333.0,257.0,284.0,320.0,213.0
gene-VC_RS07155,host,gene-VC_RS07155,122.0,264.0,229.0,149.0,211.0,154.0,251.0,314.0,178.0
gene-VC_RS13415,host,gene-VC_RS13415,906.0,1374.0,1148.0,835.0,1095.0,982.0,711.0,899.0,497.0
gene-VC_RS07355,host,gene-VC_RS07355,285.0,420.0,402.0,322.0,415.0,332.0,458.0,534.0,367.0
gene-VC_RS16220,host,gene-VC_RS16220,372.0,526.0,396.0,258.0,369.0,223.0,291.0,354.0,206.0
gene-VC_RS01870,host,alr,1046.0,1447.0,1226.0,1108.0,1506.0,1251.0,1092.0,1380.0,796.0
gene-VC_RS04445,host,xni,800.0,1062.0,1096.0,1602.0,1652.0,1383.0,1829.0,2148.0,1384.0
gene-VC_RS12650,host,trpS,838.0,1394.0,1194.0,981.0,1242.0,912.0,998.0,3085.0,719.0
gene-VC_RS05875,host,vesB,1000.0,1352.0,1332.0,1067.0,1493.0,1147.0,924.0,1092.0,656.0
gene-VC_RS00605,host,cdpA,1196.0,1796.0,1570.0,1328.0,1379.0,1192.0,811.0,1365.0,588.0
gene-VC_RS17725,host,gene-VC_RS17725,976.0,1469.0,1333.0,1277.0,2020.0,1350.0,1684.0,1972.0,1159.0
gene-VC_RS13235,host,glnL,269.0,456.0,433.0,448.0,587.0,493.0,483.0,481.0,349.0
gene-VC_RS08845,host,ybgF,,,3080.0,2971.0,3410.0,2657.0,,3824.0,
gene-VC_RS17265,host,gene-VC_RS17265,93.0,186.0,116.0,150.0,157.0,105.0,196.0,182.0,144.0
gene-VC_RS09240,host,cmk,,,,3096.0,,,,,
gene-VC_RS00360,host,gene-VC_RS00360,2439.0,1038.0,880.0,888.0,1219.0,930.0,1269.0,1568.0,919.0
gene-VC_RS00820,host,gene-VC_RS00820,1983.0,1594.0,1172.0,882.0,1511.0,860.0,385.0,673.0,853.0
gene-VC_RS15210,host,gene-VC_RS15210,236.0,353.0,353.0,244.0,345.0,262.0,376.0,391.0,280.0
gene-VC_RS04180,host,acfB,571.0,707.0,640.0,794.0,1147.0,897.0,971.0,1125.0,771.0
gene-VC_RS12640,host,gene-VC_RS12640_gene_xds,191.0,318.0,244.0,306.0,401.0,345.0,421.0,499.0,328.0
gene-VC_RS18225,host,gene-VC_RS18225,370.0,522.0,473.0,458.0,688.0,458.0,468.0,592.0,316.0
gene-VC_RS02470,host,gene-VC_RS02470,900.0,1159.0,1087.0,1483.0,1641.0,1395.0,1247.0,1380.0,1060.0
gene-VC_RS01085,host,mutM,344.0,536.0,520.0,735.0,860.0,739.0,1130.0,,762.0
gene-VC_RS14875,host,gene-VC_RS14875,251.0,340.0,309.0,384.0,464.0,475.0,656.0,666.0,537.0
gene-VC_RS02505,host,gene-VC_RS02505,842.0,889.0,943.0,474.0,719.0,578.0,434.0,521.0,366.0
gene-VC_RS13930,host,vasH,237.0,387.0,315.0,208.0,270.0,200.0,120.0,140.0,93.0
gene-VC_RS11865,host,lepA,,,,,,,,,
gene-VC_RS15300,host,gene-VC_RS15300,684.0,920.0,756.0,753.0,1112.0,860.0,1054.0,1268.0,858.0
gene-VC_RS07295,host,cobB,238.0,329.0,336.0,249.0,344.0,284.0,324.0,435.0,259.0
gene-VPVV882_gp11,phage,gene-VPVV882_gp11,694.0,995.0,788.0,,,,,,
gene-VC_RS06090,host,gene-VC_RS06090,1755.0,2286.0,2018.0,1468.0,2628.0,1748.0,1189.0,1474.0,918.0
gene-VC_RS12545,host,gene-VC_RS12545,712.0,1175.0,957.0,1526.0,2165.0,1664.0,1924.0,2207.0,1380.0
gene-VC_RS01895,host,zur,738.0,1152.0,912.0,750.0,953.0,744.0,456.0,529.0,347.0
gene-VC_RS05060,host,moaD,153.0,223.0,191.0,171.0,202.0,155.0,309.0,304.0,169.0
gene-VC_RS04560,host,vpsB,99.0,142.0,133.0,117.0,129.0,144.0,207.0,209.0,138.0
gene-VC_RS09430,host,minD,778.0,1319.0,1012.0,1228.0,1552.0,1217.0,1609.0,1787.0,1165.0
gene-VC_RS15420,host,gene-VC_RS15420,223.0,294.0,254.0,230.0,318.0,248.0,373.0,416.0,248.0
gene-VC_RS11895,host,gene-VC_RS11895,254.0,380.0,343.0,241.0,387.0,287.0,199.0,312.0,161.0
gene-VC_RS02620,host,gene-VC_RS02620,384.0,518.0,499.0,498.0,653.0,525.0,768.0,731.0,538.0
gene-VC_RS07880,host,nhaA,531.0,738.0,651.0,572.0,822.0,643.0,720.0,772.0,513.0
gene-VC_RS11205,host,gene-VC_RS11205,166.0,208.0,210.0,196.0,208.0,185.0,176.0,205.0,153.0
gene-VC_RS11440,host,gene-VC_RS11440_gene_gltB,,,,,,,3105.0,,
gene-VC_RS15790,host,gene-VC_RS15790,92.0,80.0,161.0,122.0,157.0,113.0,428.0,317.0,207.0
gene-VC_RS03050,host,mrcB,805.0,1236.0,1061.0,909.0,1188.0,851.0,921.0,1099.0,665.0
gene-VC_RS11435,host,gene-VC_RS11435,,,,,,,964.0,1167.0,740.0
gene-VC_RS16200,host,gene-VC_RS16200,131.0,221.0,198.0,190.0,223.0,187.0,209.0,227.0,156.0
gene-VC_RS09835,host,gene-VC_RS09835,297.0,382.0,378.0,413.0,471.0,411.0,597.0,679.0,462.0
gene-VC_RS13540,host,gene-VC_RS13540,174.0,284.0,241.0,238.0,298.0,260.0,238.0,305.0,188.0
gene-VC_RS00505,host,gene-VC_RS00505,116.0,125.0,115.0,131.0,198.0,155.0,130.0,129.0,98.0
gene-VC_RS03140,host,gene-VC_RS03140,298.0,461.0,385.0,387.0,484.0,327.0,395.0,477.0,300.0
gene-VC_RS00720,host,gene-VC_RS00720,145.0,200.0,182.0,208.0,243.0,214.0,479.0,532.0,380.0
gene-VC_RS08655,host,gene-VC_RS08655,71.0,96.0,105.0,118.0,139.0,124.0,83.0,133.0,96.0
gene-VC_RS10085,host,gene-VC_RS10085,396.0,672.0,604.0,565.0,853.0,628.0,540.0,617.0,403.0
gene-VC_RS17005,host,viaA,692.0,1118.0,861.0,551.0,768.0,583.0,570.0,680.0,426.0
gene-VC_RS15410,host,gene-VC_RS15410,134.0,204.0,151.0,187.0,258.0,171.0,304.0,313.0,197.0
gene-VC_RS13805,host,gene-VC_RS13805,188.0,255.0,232.0,297.0,372.0,322.0,364.0,409.0,305.0
gene-VC_RS06715,host,yegD,535.0,779.0,628.0,565.0,772.0,613.0,636.0,771.0,497.0
gene-VC_RS03505,host,gene-VC_RS03505,,,,1983.0,2797.0,1931.0,542.0,607.0,431.0
gene-VC_RS08125,host,pspF,173.0,262.0,208.0,221.0,300.0,222.0,252.0,312.0,187.0
gene-VC_RS06870,host,gene-VC_RS06870,108.0,141.0,135.0,92.0,153.0,123.0,224.0,279.0,155.0
gene-VC_RS09050,host,kdsB,383.0,590.0,554.0,460.0,549.0,404.0,610.0,642.0,378.0
gene-VC_RS02970,host,rsmI,896.0,1161.0,1112.0,1044.0,1268.0,1055.0,1238.0,1424.0,931.0
gene-VC_RS04925,host,hubP,,,,,,,,,
gene-VC_RS14920,host,gene-VC_RS14920,281.0,429.0,356.0,375.0,656.0,482.0,495.0,711.0,484.0
gene-VC_RS16925,host,glpA,67.0,72.0,78.0,79.0,94.0,60.0,93.0,120.0,63.0
gene-VC_RS17140,host,gene-VC_RS17140,85.0,135.0,99.0,82.0,105.0,79.0,99.0,107.0,88.0
gene-VC_RS17095,host,tesA,438.0,587.0,481.0,590.0,794.0,606.0,456.0,526.0,327.0
gene-VPVV882_gp17,phage,gene-VPVV882_gp17,559.0,804.0,545.0,,,,,,
gene-VC_RS12530,host,rlmB,643.0,1023.0,875.0,922.0,1271.0,907.0,887.0,1084.0,695.0
gene-VC_RS16585,host,gene-VC_RS16585,683.0,948.0,901.0,828.0,989.0,892.0,996.0,1140.0,760.0
gene-VC_RS06375,host,tyrR,1020.0,1675.0,1369.0,1384.0,1972.0,1466.0,2366.0,2769.0,1801.0
gene-VC_RS08760,host,gene-VC_RS08760,63.0,120.0,104.0,132.0,149.0,148.0,272.0,282.0,177.0
gene-VC_RS11065,host,nqrE,2340.0,3297.0,2602.0,1848.0,2351.0,1690.0,1027.0,1211.0,850.0
gene-VC_RS09210,host,gene-VC_RS09210,1114.0,1789.0,1559.0,1512.0,2231.0,1674.0,1837.0,2222.0,1430.0
gene-VC_RS10610,host,flgG,817.0,1368.0,971.0,1643.0,1834.0,1555.0,1456.0,1678.0,1069.0
gene-VC_RS11855,host,rnc,1082.0,1630.0,1278.0,1427.0,1766.0,1449.0,1254.0,,
gene-VC_RS15930,host,clcA,342.0,615.0,488.0,389.0,670.0,497.0,531.0,672.0,413.0
gene-VC_RS18125,host,gene-VC_RS18125,30.0,29.0,49.0,55.0,68.0,36.0,114.0,116.0,86.0
gene-VC_RS12060,host,gene-VC_RS12060,456.0,568.0,612.0,633.0,773.0,647.0,552.0,629.0,451.0
gene-VC_RS09380,host,gene-VC_RS09380,60.0,62.0,61.0,67.0,98.0,87.0,99.0,115.0,69.0
gene-VC_RS17975,host,gene-VC_RS17975,546.0,1147.0,824.0,592.0,1048.0,666.0,429.0,553.0,365.0
gene-VC_RS06450,host,gene-VC_RS06450,136.0,192.0,175.0,189.0,233.0,207.0,305.0,341.0,284.0
gene-VC_RS08860,host,tolA,1035.0,1742.0,1570.0,1203.0,1765.0,1299.0,1609.0,1809.0,1121.0
gene-VC_RS14600,host,emrD3,169.0,193.0,162.0,176.0,202.0,186.0,267.0,297.0,190.0
gene-VC_RS06965,host,ccoP,,3614.0,2868.0,1445.0,2053.0,1435.0,700.0,808.0,529.0
gene-VC_RS07565,host,gene-VC_RS07565,79.0,159.0,117.0,126.0,154.0,145.0,252.0,283.0,189.0
gene-VC_RS09365,host,folD,1648.0,2597.0,2151.0,2840.0,3747.0,2839.0,2940.0,3529.0,2037.0
gene-VC_RS09750,host,rpmF,1712.0,2645.0,1981.0,2833.0,,3206.0,3059.0,,
gene-VC_RS08810,host,gene-VC_RS08810,96.0,148.0,138.0,158.0,181.0,162.0,243.0,292.0,212.0
gene-VC_RS04200,host,acfA,47.0,57.0,52.0,31.0,75.0,48.0,81.0,95.0,72.0
gene-VC_RS09285,host,gene-VC_RS09285,675.0,1154.0,911.0,654.0,1094.0,771.0,608.0,787.0,474.0
gene-VC_RS06500,host,prpB,88.0,159.0,121.0,82.0,130.0,81.0,94.0,99.0,70.0
gene-VC_RS13045,host,spoT,2461.0,,,,3757.0,3040.0,2904.0,3297.0,2080.0
gene-VC_RS02580,host,gene-VC_RS02580,262.0,368.0,299.0,343.0,423.0,356.0,351.0,390.0,231.0
gene-VC_RS07230,host,gene-VC_RS07230,101.0,102.0,127.0,198.0,200.0,181.0,191.0,259.0,150.0
gene-VC_RS17495,host,gene-VC_RS17495,1090.0,1609.0,1264.0,682.0,988.0,710.0,559.0,614.0,364.0
gene-VC_RS01730,host,tsaE,1609.0,2124.0,1702.0,1553.0,2899.0,1873.0,1465.0,1960.0,1559.0
gene-VC_RS01975,host,metH,,,,,,,,,
gene-VC_RS06300,host,gene-VC_RS06300,565.0,795.0,733.0,774.0,888.0,731.0,1033.0,1136.0,763.0
gene-VC_RS13230,host,gene-VC_RS13230,162.0,241.0,184.0,211.0,276.0,223.0,224.0,285.0,144.0
gene-VPVV882_gp22,phage,gene-VPVV882_gp22,449.0,656.0,479.0,,,,,,
gene-VC_RS06265,host,gene-VC_RS06265,162.0,233.0,209.0,163.0,250.0,190.0,269.0,288.0,184.0
gene-VC_RS04565,host,vpsC,91.0,116.0,102.0,105.0,198.0,139.0,236.0,257.0,152.0
gene-VC_RS05925,host,gene-VC_RS05925,235.0,340.0,294.0,422.0,583.0,427.0,499.0,609.0,384.0
gene-VC_RS06485,host,gene-VC_RS06485,60.0,94.0,72.0,125.0,124.0,68.0,94.0,73.0,68.0
gene-VC_RS18175,host,nagB,310.0,443.0,349.0,470.0,591.0,482.0,439.0,556.0,373.0
gene-VC_RS04600,host,vpsj,348.0,396.0,403.0,326.0,370.0,319.0,318.0,634.0,205.0
gene-VC_RS03575,host,clpB,,,,,,,,,1795.0
gene-VC_RS04770,host,gene-VC_RS04770,586.0,1036.0,823.0,759.0,1173.0,877.0,842.0,,647.0
gene-VC_RS18605,host,gene-VC_RS18605,260.0,354.0,285.0,161.0,302.0,175.0,82.0,123.0,71.0
gene-VC_RS00450,host,gene-VC_RS00450,605.0,1001.0,852.0,2041.0,2527.0,1860.0,2278.0,2834.0,1926.0
gene-VPVV882_gp56,phage,gene-VPVV882_gp56,1070.0,1566.0,1261.0,,,,,,
gene-VC_RS05570,host,hisH,642.0,892.0,679.0,504.0,678.0,485.0,369.0,479.0,307.0
gene-VC_RS00905,host,gene-VC_RS00905,440.0,676.0,605.0,571.0,892.0,681.0,1069.0,2787.0,
gene-VC_RS08960,host,gene-VC_RS08960,506.0,788.0,712.0,775.0,918.0,817.0,953.0,1154.0,741.0
gene-VC_RS10115,host,gene-VC_RS10115,77.0,109.0,116.0,141.0,178.0,194.0,193.0,237.0,160.0
gene-VC_RS12990,host,aspA,916.0,1362.0,1115.0,953.0,1157.0,936.0,673.0,712.0,489.0
gene-VC_RS12215,host,rapZ,876.0,1324.0,1041.0,1086.0,1257.0,1055.0,1092.0,1236.0,917.0
gene-VC_RS02690,host,ispF,372.0,545.0,437.0,445.0,585.0,392.0,551.0,630.0,414.0
gene-VC_RS05715,host,aspS,,,,,,,,,
gene-VC_RS03520,host,ettA,,,,,,,,,
gene-VC_RS14220,host,norR,771.0,1086.0,991.0,1383.0,1563.0,1289.0,2349.0,2950.0,1859.0
gene-VC_RS15840,host,gene-VC_RS15840,157.0,248.0,218.0,258.0,417.0,345.0,415.0,466.0,260.0
gene-VC_RS13460,host,gene-VC_RS13460,232.0,312.0,282.0,363.0,416.0,343.0,439.0,458.0,363.0
gene-VC_RS14320,host,gene-VC_RS14320,61.0,68.0,53.0,33.0,62.0,39.0,47.0,62.0,27.0
gene-VC_RS14400,host,gene-VC_RS14400,43.0,70.0,64.0,75.0,101.0,77.0,77.0,100.0,73.0
gene-VC_RS07135,host,gene-VC_RS07135,24.0,41.0,30.0,26.0,34.0,26.0,65.0,79.0,51.0
gene-VC_RS06525,host,gene-VC_RS06525,383.0,516.0,466.0,524.0,721.0,608.0,1097.0,1410.0,806.0
gene-VC_RS06615,host,gene-VC_RS06615,751.0,1294.0,1003.0,801.0,1225.0,856.0,577.0,783.0,443.0
gene-VC_RS17515,host,gene-VC_RS17515,324.0,404.0,404.0,483.0,522.0,472.0,332.0,468.0,310.0
gene-VC_RS11485,host,gene-VC_RS11485,1189.0,2288.0,1478.0,1056.0,1581.0,1302.0,1123.0,1305.0,794.0
gene-VC_RS15660,host,gene-VC_RS15660,326.0,424.0,416.0,421.0,580.0,450.0,734.0,813.0,540.0
gene-VC_RS01910,host,gene-VC_RS01910,785.0,1385.0,1126.0,1275.0,2106.0,1440.0,1198.0,1661.0,846.0
gene-VC_RS10660,host,gene-VC_RS10660,663.0,952.0,828.0,1147.0,1305.0,1124.0,1061.0,1114.0,746.0
gene-VC_RS08325,host,torD,94.0,131.0,162.0,157.0,214.0,157.0,182.0,254.0,158.0
gene-VC_RS11730,host,nudF,417.0,592.0,549.0,619.0,783.0,588.0,750.0,1013.0,668.0
gene-VC_RS17405,host,gene-VC_RS17405,18.0,20.0,15.0,26.0,22.0,38.0,20.0,44.0,25.0
gene-VC_RS12615,host,astD,952.0,1427.0,1119.0,608.0,916.0,711.0,508.0,586.0,611.0
gene-VC_RS13760,host,shyA,,,,,,,,,
gene-VC_RS10800,host,gene-VC_RS10800,662.0,948.0,798.0,856.0,1043.0,961.0,1021.0,1157.0,793.0
gene-VC_RS06935,host,uspE,778.0,1090.0,943.0,794.0,1262.0,902.0,1095.0,1361.0,821.0
gene-VC_RS08705,host,gene-VC_RS08705,8.0,15.0,15.0,18.0,34.0,26.0,29.0,35.0,25.0
gene-VC_RS11230,host,gene-VC_RS11230,779.0,1192.0,1002.0,1083.0,1249.0,1012.0,1090.0,1157.0,776.0
gene-VC_RS15055,host,gene-VC_RS15055,397.0,697.0,531.0,510.0,813.0,602.0,657.0,840.0,497.0
gene-VC_RS18130,host,nhaD,199.0,275.0,263.0,250.0,328.0,306.0,326.0,401.0,222.0
gene-VC_RS08415,host,gene-VC_RS08415,198.0,230.0,215.0,205.0,284.0,214.0,399.0,429.0,309.0
gene-VC_RS09870,host,ccmI,880.0,1280.0,1131.0,957.0,1151.0,892.0,849.0,948.0,625.0
gene-VC_RS05900,host,hutI,91.0,121.0,140.0,100.0,118.0,134.0,109.0,96.0,89.0
gene-VC_RS15125,host,gene-VC_RS15125,216.0,338.0,317.0,200.0,409.0,298.0,529.0,589.0,415.0
gene-VC_RS15765,host,gene-VC_RS15765,1854.0,2079.0,2227.0,2739.0,2952.0,2789.0,,,
gene-VC_RS08895,host,cydA,1930.0,2928.0,2327.0,2565.0,3156.0,2531.0,,,
gene-VC_RS09055,host,gene-VC_RS09055,449.0,677.0,516.0,475.0,604.0,461.0,570.0,616.0,394.0
gene-VC_RS16300,host,phnX,82.0,136.0,108.0,81.0,118.0,111.0,139.0,152.0,124.0
gene-VPVV882_gp36,phage,gene-VPVV882_gp36,,,,,,,,,
gene-VC_RS14135,host,gene-VC_RS14135,95.0,131.0,130.0,157.0,248.0,158.0,222.0,265.0,187.0
gene-VC_RS15400,host,gene-VC_RS15400,558.0,696.0,663.0,575.0,726.0,568.0,628.0,745.0,495.0
gene-VC_RS08110,host,pspC,114.0,172.0,156.0,174.0,190.0,155.0,223.0,316.0,215.0
gene-VC_RS16910,host,gene-VC_RS16910,106.0,181.0,155.0,237.0,355.0,222.0,196.0,266.0,151.0
gene-VC_RS17340,host,gene-VC_RS17340,585.0,858.0,744.0,1015.0,1387.0,951.0,537.0,651.0,337.0
gene-VC_RS17565,host,gene-VC_RS17565,198.0,270.0,245.0,254.0,313.0,253.0,286.0,339.0,214.0
gene-VC_RS02350,host,yggU,261.0,399.0,305.0,261.0,361.0,259.0,181.0,227.0,146.0
gene-VC_RS07935,host,gene-VC_RS07935,169.0,284.0,201.0,210.0,259.0,174.0,222.0,197.0,150.0
gene-VPVV882_gp52,phage,gene-VPVV882_gp52,322.0,473.0,410.0,2693.0,2688.0,2542.0,,,
gene-VC_RS11060,host,nqrF,,,,,,,1779.0,2147.0,1361.0
gene-VC_RS14555,host,gene-VC_RS14555,69.0,134.0,97.0,109.0,147.0,110.0,120.0,167.0,64.0
gene-VC_RS04415,host,xseB,491.0,785.0,639.0,734.0,922.0,732.0,1109.0,1355.0,830.0
gene-VC_RS15180,host,gene-VC_RS15180,47.0,67.0,64.0,57.0,75.0,73.0,103.0,106.0,86.0
gene-VC_RS16380,host,gene-VC_RS16380,129.0,234.0,188.0,239.0,302.0,266.0,286.0,376.0,240.0
gene-VC_RS16665,host,gene-VC_RS16665,,,2885.0,1735.0,2454.0,1722.0,454.0,580.0,366.0
gene-VC_RS16290,host,phnW,32.0,33.0,32.0,40.0,64.0,44.0,52.0,60.0,31.0
gene-VC_RS07220,host,gene-VC_RS07220,79.0,107.0,94.0,43.0,73.0,62.0,36.0,54.0,48.0
gene-VC_RS01415,host,dusB,,,,,,,,,
gene-VC_RS02530,host,gene-VC_RS02530,55.0,59.0,52.0,54.0,90.0,74.0,87.0,97.0,64.0
gene-VC_RS11765,host,gene-VC_RS11765,1543.0,2223.0,1951.0,1732.0,2219.0,1813.0,2013.0,2284.0,1545.0
gene-VC_RS09390,host,gene-VC_RS09390,346.0,503.0,414.0,444.0,491.0,403.0,523.0,547.0,343.0
gene-VC_RS01615,host,rpoB,,,,,,,,,
gene-VC_RS02980,host,hpt,701.0,935.0,805.0,1351.0,1676.0,1407.0,1438.0,,
gene-VC_RS14800,host,gene-VC_RS14800,341.0,445.0,356.0,361.0,414.0,290.0,527.0,584.0,398.0
gene-VC_RS15390,host,gene-VC_RS15390,83.0,133.0,106.0,136.0,170.0,135.0,255.0,333.0,198.0
gene-VC_RS15795,host,gene-VC_RS15795,,3121.0,3104.0,,4006.0,,,3684.0,2367.0
gene-VC_RS07800,host,gene-VC_RS07800,142.0,161.0,153.0,190.0,204.0,198.0,193.0,202.0,131.0
gene-VC_RS12915,host,metJ,616.0,838.0,797.0,974.0,977.0,900.0,772.0,1376.0,550.0
gene-VC_RS17150,host,gene-VC_RS17150,998.0,1306.0,1156.0,1352.0,1367.0,1228.0,1718.0,1881.0,1405.0
gene-VC_RS08840,host,nadA,1053.0,1729.0,1413.0,1994.0,2657.0,2035.0,1928.0,2263.0,1345.0
gene-VC_RS11775,host,gene-VC_RS11775,293.0,477.0,420.0,388.0,,388.0,449.0,541.0,385.0
gene-VC_RS09525,host,gene-VC_RS09525,642.0,1095.0,900.0,848.0,1044.0,757.0,983.0,1117.0,755.0
gene-VC_RS16360,host,gene-VC_RS16360,130.0,167.0,124.0,103.0,170.0,150.0,174.0,209.0,155.0
gene-VC_RS13010,host,gene-VC_RS13010,546.0,941.0,800.0,913.0,1173.0,837.0,466.0,592.0,355.0
gene-VC_RS00800,host,gene-VC_RS00800,890.0,1537.0,1135.0,1031.0,1442.0,1028.0,616.0,2740.0,428.0
gene-VC_RS10630,host,flgC,420.0,686.0,504.0,825.0,1223.0,851.0,873.0,983.0,515.0
gene-VC_RS08560,host,gene-VC_RS08560,129.0,184.0,140.0,162.0,285.0,208.0,391.0,488.0,270.0
gene-VC_RS16230,host,gene-VC_RS16230,378.0,638.0,514.0,216.0,355.0,226.0,202.0,287.0,209.0
gene-VC_RS03630,host,phoB,890.0,1189.0,920.0,739.0,2495.0,857.0,506.0,,390.0
gene-VC_RS09165,host,fadR,884.0,1228.0,1162.0,1046.0,1852.0,1374.0,1093.0,1285.0,873.0
gene-VPVV882_gp18,phage,gene-VPVV882_gp18,499.0,668.0,411.0,,,,,,
gene-VC_RS01410,host,fis,,,,,,,,,
gene-VC_RS16580,host,gene-VC_RS16580,53.0,96.0,60.0,108.0,124.0,78.0,194.0,249.0,165.0
gene-VC_RS12760,host,ppc,,,,3057.0,3795.0,2792.0,1683.0,1939.0,1318.0
gene-VC_RS17160,host,gene-VC_RS17160,354.0,458.0,446.0,550.0,650.0,539.0,780.0,861.0,573.0
