Geneid,Entity,Symbol,Ctrl_R1,Ctrl_R2,Ctrl_R3,0_R1,0_R2,0_R3,2_R1,2_R2,2_R3,5_R1,5_R2,5_R3,10_R1,10_R2,10_R3,20_R1,20_R2,20_R3,30_R1,30_R2,30_R3
gene-SAURSH1000_RS00645,host,gene-SAURSH1000_RS00645,2.5649493574615367,3.7376696182833684,2.772588722239781,3.2188758248682006,3.4965075614664802,2.3978952727983707,3.1780538303479458,3.5553480614894135,2.6390573296152584,3.713572066704308,3.8501476017100584,2.5649493574615367,3.367295829986474,3.2188758248682006,1.791759469228055,2.0794415416798357,2.6390573296152584,1.0986122886681098,1.6094379124341003,2.0794415416798357,0.6931471805599453
gene-SAURSH1000_RS07575,host,pxpA,5.488937726156687,5.225746673713202,5.6937321388027,5.7430031878094825,4.2626798770413155,5.583496308781699,5.752572638825633,4.143134726391533,5.648974238161206,6.282266746896006,4.477336814478207,5.19295685089021,5.755742213586912,5.3981627015177525,4.836281906951478,4.394449154672439,4.276666119016055,4.23410650459726,3.4965075614664802,4.110873864173311,3.6109179126442243
gene-SAURSH1000_RS08075,host,gene-SAURSH1000_RS08075,5.19295685089021,5.262690188904886,5.181783550292085,5.5909869805108565,4.59511985013459,5.262690188904886,5.488937726156687,4.2626798770413155,5.135798437050262,5.480638923341991,4.31748811353631,4.718498871295094,5.44673737166631,4.77912349311153,4.330733340286331,4.564348191467836,3.9512437185814275,3.8501476017100584,4.276666119016055,3.828641396489095,3.044522437723423
gene-SAURSH1000_RS12600,host,gene-SAURSH1000_RS12600,4.174387269895637,4.382026634673881,4.5217885770490405,4.941642422609304,4.736198448394496,4.343805421853684,4.820281565605037,4.624972813284271,4.543294782270004,4.852030263919617,4.499809670330265,3.5263605246161616,4.0943445622221,4.143134726391533,2.8903717578961645,3.295836866004329,3.091042453358316,2.1972245773362196,2.8903717578961645,3.1354942159291497,0.6931471805599453
gene-SAURSH1000_RS02750,host,gene-SAURSH1000_RS02750,7.555381944240273,7.826842098158293,7.623153068476902,7.805882040228621,7.539027055823995,7.634820677745543,8.00469951054955,7.564238475170491,7.662937850461535,7.729295674310482,7.7279755421055585,7.010311867307229,7.232010331664759,7.84971375760487,6.535241271013659,6.285998094508865,6.683360945766275,5.796057750765372,5.968707559985366,6.752270376141742,5.442417710521793
gene-SAURSH1000_RS12280,host,gene-SAURSH1000_RS12280,4.5217885770490405,3.828641396489095,4.343805421853684,4.859812404361672,3.1780538303479458,4.6913478822291435,5.225746673713202,3.6635616461296463,5.0106352940962555,5.2574953720277815,4.5217885770490405,4.189654742026425,5.030437921392435,4.6443908991413725,3.912023005428146,4.1588830833596715,4.110873864173311,3.7612001156935624,4.189654742026425,4.07753744390572,2.4849066497880004
gene-SAURSH1000_RS03535,host,gene-SAURSH1000_RS03535,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
gene-SAURSH1000_RS01025,host,gene-SAURSH1000_RS01025,5.752572638825633,5.905361848054571,5.942799375126701,6.12029741895095,6.373319789577012,5.963579343618446,6.150602768446279,6.345636360828596,6.066108090103747,6.063785208687608,6.26530121273771,5.236441962829949,5.351858133476067,5.746203190540153,4.2626798770413155,4.110873864173311,4.624972813284271,3.6635616461296463,4.219507705176107,4.5217885770490405,3.044522437723423
gene-SAURSH1000_RS11015,host,ureG,4.532599493153256,3.8501476017100584,4.718498871295094,4.820281565605037,3.9889840465642745,4.51085950651685,5.056245805348308,4.174387269895637,4.584967478670572,4.927253685157205,4.532599493153256,4.007333185232471,4.007333185232471,3.9512437185814275,3.2188758248682006,2.70805020110221,2.9444389791664403,2.5649493574615367,2.1972245773362196,3.044522437723423,2.4849066497880004
gene-CPT_phageK_gp078,phage,gene-CPT_phageK_gp078,0.0,0.0,0.0,1.6094379124341003,0.0,0.6931471805599453,5.017279836814924,2.70805020110221,4.30406509320417,7.385230923066573,5.69035945432406,7.496097345175956,7.9441374911141125,7.6708948313621175,7.408530566894626,6.467698726104354,6.513230110912307,6.74993119378857,6.021023349349527,5.655991810819852,6.186208623900494
gene-SAURSH1000_RS12520,host,gene-SAURSH1000_RS12520,2.772588722239781,2.3978952727983707,3.091042453358316,2.995732273553991,2.70805020110221,3.044522437723423,3.044522437723423,2.772588722239781,2.6390573296152584,3.2188758248682006,2.995732273553991,2.4849066497880004,2.3978952727983707,2.4849066497880004,1.6094379124341003,1.3862943611198906,1.9459101490553132,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0
gene-SAURSH1000_RS04815,host,purN,3.912023005428146,5.5909869805108565,4.418840607796598,4.48863636973214,5.598421958998375,4.248495242049359,4.430816798843313,5.648974238161206,3.912023005428146,4.454347296253507,5.075173815233827,3.6888794541139363,5.389071729816501,5.37989735354046,3.4339872044851463,3.713572066704308,4.653960350157523,2.70805020110221,3.1780538303479458,4.189654742026425,2.302585092994046
gene-SAURSH1000_RS02205,host,gene-SAURSH1000_RS02205,6.577861357721047,7.832014180505469,6.846943139585379,6.8690144506657065,7.224753405767971,6.945051063725834,6.769641976852503,6.906754778648554,6.785587645007929,7.079184394609668,6.535241271013659,6.175867270105761,7.313220387090301,7.167809184316444,6.236369590203704,6.395261598115449,6.561030665896573,5.517452896464707,5.5909869805108565,6.198478716492308,4.663439094112067
gene-SAURSH1000_RS07490,host,holA,5.298317366548036,5.365976015021851,5.0106352940962555,5.849324779946859,5.560681631015528,5.303304908059076,5.7745515455444085,5.68697535633982,5.2574953720277815,5.8664680569332965,5.752572638825633,4.663439094112067,5.081404364984463,5.3612921657094255,2.995732273553991,3.9318256327243257,4.23410650459726,3.044522437723423,4.007333185232471,4.3694478524670215,2.302585092994046
gene-SAURSH1000_RS01570,host,gene-SAURSH1000_RS01570,4.6443908991413725,4.6443908991413725,4.820281565605037,5.176149732573829,4.442651256490317,4.836281906951478,5.389071729816501,4.890349128221754,4.836281906951478,5.75890177387728,5.262690188904886,4.553876891600541,5.402677381872279,5.605802066295998,4.189654742026425,4.0943445622221,4.406719247264253,3.295836866004329,3.784189633918261,4.30406509320417,3.091042453358316
gene-SAURSH1000_RS02635,host,gene-SAURSH1000_RS02635,5.60947179518496,6.295266001439646,5.455321115357702,6.023447592961033,6.1463292576688975,5.4638318050256105,5.872117789475416,5.7745515455444085,5.44673737166631,6.230481447578482,5.645446897643238,4.477336814478207,5.84354441703136,5.594711379601839,3.970291913552122,4.382026634673881,4.564348191467836,3.367295829986474,4.394449154672439,4.762173934797756,2.833213344056216
gene-SAURSH1000_RS04715,host,atl,8.478452363099807,8.741456115998364,8.51699317141357,8.65834547117212,9.06009870864564,8.422003004412488,8.843326450242271,9.116249448576587,8.460199469896118,8.649448770536708,9.102977853647683,7.959275960116396,7.7651449029361315,8.289539484624141,7.326465613840322,6.826545223556594,6.937314081223682,6.54534966033442,6.461468176353717,6.981934677156389,6.1675164908883415
gene-SAURSH1000_RS09285,host,gene-SAURSH1000_RS09285,5.0106352940962555,4.976733742420574,4.718498871295094,5.521460917862246,5.187385805840755,4.955827057601261,5.488937726156687,5.1298987149230735,4.718498871295094,5.356586274672012,5.43372200355424,4.382026634673881,4.8283137373023015,5.181783550292085,3.258096538021482,3.8918202981106265,4.143134726391533,2.302585092994046,3.8066624897703196,4.110873864173311,2.6390573296152584
gene-CPT_phageK_gp218,phage,gene-CPT_phageK_gp218,0.0,0.0,0.0,4.04305126783455,0.6931471805599453,0.0,3.8501476017100584,2.1972245773362196,2.302585092994046,7.083387847625295,4.6913478822291435,7.363913501405819,8.53954159508,7.689828668736484,8.0861025356691,8.501470230951002,8.328934041955529,8.628734566149145,8.59840444684106,8.117908942383155,7.4377951216719325
gene-SAURSH1000_RS07580,host,gene-SAURSH1000_RS07580,5.905361848054571,5.634789603169249,6.142037405587356,6.0014148779611505,4.653960350157523,6.100318952020064,6.192362489474872,4.499809670330265,5.820082930352362,6.530877627725885,4.875197323201151,5.497168225293202,6.12029741895095,5.666426688112432,5.049856007249537,4.330733340286331,4.30406509320417,4.499809670330265,3.828641396489095,4.143134726391533,3.8501476017100584
gene-SAURSH1000_RS02685,host,gene-SAURSH1000_RS02685,4.2626798770413155,4.219507705176107,4.31748811353631,4.3694478524670215,4.68213122712422,4.382026634673881,4.709530201312334,4.418840607796598,4.174387269895637,4.5217885770490405,4.709530201312334,3.7376696182833684,3.8066624897703196,4.430816798843313,2.70805020110221,3.4011973816621555,3.4339872044851463,2.1972245773362196,2.8903717578961645,3.4657359027997265,2.1972245773362196
gene-SAURSH1000_RS01140,host,gene-SAURSH1000_RS01140,4.290459441148391,3.8918202981106265,4.219507705176107,4.382026634673881,3.9318256327243257,4.2626798770413155,4.465908118654584,4.0943445622221,4.174387269895637,4.382026634673881,4.0943445622221,3.4011973816621555,3.5553480614894135,3.9889840465642745,2.70805020110221,2.1972245773362196,2.772588722239781,2.302585092994046,2.5649493574615367,2.995732273553991,2.0794415416798357
gene-SAURSH1000_RS13095,host,gene-SAURSH1000_RS13095,2.9444389791664403,4.330733340286331,3.258096538021482,3.4965075614664802,3.6109179126442243,2.995732273553991,3.7376696182833684,3.5263605246161616,2.8903717578961645,3.5553480614894135,3.713572066704308,2.9444389791664403,3.1780538303479458,3.8918202981106265,2.302585092994046,1.9459101490553132,2.302585092994046,1.6094379124341003,2.1972245773362196,2.3978952727983707,1.6094379124341003
gene-CPT_phageK_gp180,phage,gene-CPT_phageK_gp180,0.0,0.0,0.0,4.74493212836325,1.3862943611198906,1.0986122886681098,3.6109179126442243,1.791759469228055,2.772588722239781,6.161207321695077,4.394449154672439,6.45833828334479,8.118207049405783,7.480428306074208,8.105911197986508,9.209439966733019,9.30383071506352,,,,
gene-SAURSH1000_RS06615,host,gene-SAURSH1000_RS06615,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.1972245773362196,1.0986122886681098,2.302585092994046,2.1972245773362196,1.791759469228055,1.3862943611198906,1.9459101490553132,2.3978952727983707,0.6931471805599453,2.0794415416798357,2.302585092994046,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
gene-SAURSH1000_RS01590,host,gene-SAURSH1000_RS01590,4.454347296253507,4.795790545596741,4.605170185988092,4.852030263919617,4.727387818712341,4.584967478670572,5.093750200806762,4.68213122712422,4.718498871295094,4.820281565605037,4.736198448394496,3.871201010907891,4.394449154672439,4.442651256490317,2.995732273553991,3.5263605246161616,3.5553480614894135,2.833213344056216,2.995732273553991,3.4965075614664802,2.3978952727983707
gene-SAURSH1000_RS08280,host,gene-SAURSH1000_RS08280,5.056245805348308,5.605802066295998,5.087596335232384,5.389071729816501,5.236441962829949,5.3706380281276624,5.564520407322694,5.003946305945459,5.135798437050262,5.676753802268282,5.017279836814924,4.672828834461906,5.493061443340548,5.327876168789581,4.343805421853684,4.330733340286331,4.290459441148391,3.8918202981106265,3.9889840465642745,4.382026634673881,2.9444389791664403
gene-SAURSH1000_RS03355,host,pfkB,3.784189633918261,4.948759890378168,3.4657359027997265,4.248495242049359,5.648974238161206,3.4657359027997265,4.3694478524670215,6.186208623900494,3.1354942159291497,4.770684624465665,6.693323668269949,3.1354942159291497,4.543294782270004,7.2875606403097235,3.4657359027997265,3.4339872044851463,5.497168225293202,2.833213344056216,2.6390573296152584,4.248495242049359,2.4849066497880004
gene-SAURSH1000_RS05285,host,gene-SAURSH1000_RS05285,2.4849066497880004,2.70805020110221,1.6094379124341003,2.833213344056216,2.70805020110221,2.833213344056216,2.772588722239781,2.833213344056216,1.791759469228055,2.8903717578961645,2.6390573296152584,1.6094379124341003,2.70805020110221,2.772588722239781,1.0986122886681098,0.6931471805599453,2.3978952727983707,0.0,1.3862943611198906,2.0794415416798357,0.6931471805599453
gene-SAURSH1000_RS07020,host,gene-SAURSH1000_RS07020,6.124683390894205,6.39024066706535,5.991464547107982,6.259581464064923,6.246106765481563,6.093569770045136,6.3784261836515865,6.361302477572996,5.8998973535824915,6.2285110035911835,6.380122536899765,5.455321115357702,5.831882477283517,6.345636360828596,4.6913478822291435,4.897839799950911,5.1647859739235145,3.9318256327243257,4.454347296253507,5.342334251964811,3.5553480614894135
gene-CPT_phageK_gp198,phage,gene-CPT_phageK_gp198,0.0,0.0,0.0,2.6390573296152584,1.3862943611198906,0.6931471805599453,4.8283137373023015,2.1972245773362196,4.143134726391533,7.760893195851024,5.545177444479562,7.821643126239982,8.799360083179907,7.91862865334224,8.262558973010657,7.317876198626496,7.4949862339505335,7.61085279039525,6.742880635791903,6.56244409369372,6.811244378601294
gene-SAURSH1000_RS04205,host,ygs,5.910796644040527,5.986452005284438,5.69035945432406,6.192362489474872,5.736572297479192,5.634789603169249,6.269096283706261,5.564520407322694,5.755742213586912,6.082218910376446,5.71042701737487,5.327876168789581,5.697093486505405,5.968707559985366,4.8283137373023015,5.2832037287379885,4.962844630259907,4.07753744390572,4.859812404361672,5.147494476813453,3.5553480614894135
gene-SAURSH1000_RS02905,host,gene-SAURSH1000_RS02905,2.6390573296152584,2.995732273553991,2.5649493574615367,3.332204510175204,3.6888794541139363,2.5649493574615367,3.044522437723423,3.091042453358316,3.044522437723423,2.995732273553991,3.6375861597263857,2.3978952727983707,2.3978952727983707,3.091042453358316,2.0794415416798357,1.3862943611198906,2.302585092994046,1.0986122886681098,1.3862943611198906,1.6094379124341003,0.6931471805599453
gene-SAURSH1000_RS03305,host,gene-SAURSH1000_RS03305,4.477336814478207,5.231108616854587,4.584967478670572,5.1647859739235145,4.727387818712341,4.8283137373023015,5.303304908059076,4.875197323201151,4.890349128221754,5.3230099791384085,5.003946305945459,4.3694478524670215,5.176149732573829,5.356586274672012,3.58351893845611,4.23410650459726,4.248495242049359,2.9444389791664403,4.007333185232471,4.0943445622221,2.1972245773362196
gene-SAURSH1000_RS01670,host,gene-SAURSH1000_RS01670,1.6094379124341003,1.0986122886681098,1.9459101490553132,2.0794415416798357,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.3862943611198906,1.791759469228055,1.791759469228055,0.6931471805599453,1.9459101490553132,1.791759469228055,1.6094379124341003,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,0.0
gene-SAURSH1000_RS01885,host,spn,2.8903717578961645,3.4657359027997265,3.5553480614894135,3.9318256327243257,2.1972245773362196,3.4011973816621555,3.4657359027997265,2.302585092994046,3.4657359027997265,3.5553480614894135,2.70805020110221,2.70805020110221,3.044522437723423,3.1780538303479458,1.791759469228055,2.8903717578961645,2.4849066497880004,2.4849066497880004,2.3978952727983707,2.833213344056216,2.4849066497880004
gene-SAURSH1000_RS12865,host,aur,3.6888794541139363,4.07753744390572,3.4011973816621555,3.6635616461296463,3.970291913552122,3.4965075614664802,3.784189633918261,3.8066624897703196,2.995732273553991,4.02535169073515,3.871201010907891,3.1780538303479458,3.8918202981106265,4.110873864173311,2.995732273553991,2.1972245773362196,3.044522437723423,1.791759469228055,2.302585092994046,2.772588722239781,1.0986122886681098
gene-SAURSH1000_RS08145,host,gene-SAURSH1000_RS08145,5.153291594497779,5.288267030694535,4.844187086458591,5.2832037287379885,5.313205979041787,4.624972813284271,5.3230099791384085,5.14166355650266,5.017279836814924,5.093750200806762,4.718498871295094,4.204692619390966,4.31748811353631,4.477336814478207,3.2188758248682006,3.6888794541139363,3.5553480614894135,2.4849066497880004,3.6109179126442243,3.1780538303479458,2.1972245773362196
gene-SAURSH1000_RS11695,host,gene-SAURSH1000_RS11695,2.3978952727983707,2.6390573296152584,2.772588722239781,2.9444389791664403,2.1972245773362196,1.9459101490553132,2.833213344056216,2.70805020110221,2.4849066497880004,2.995732273553991,2.6390573296152584,2.1972245773362196,2.4849066497880004,1.9459101490553132,1.3862943611198906,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.3862943611198906,1.6094379124341003,0.0
gene-SAURSH1000_RS07425,host,floA,7.601402334583733,8.132118772955806,7.455298485683291,7.878912912297133,7.890582534656536,7.4570320891223805,8.033009498596668,7.972121128921655,7.2485040723706105,7.975564658495202,8.102283624480073,7.009408932708637,7.672292455628756,8.147288258706624,6.472346294500901,6.673297967767654,6.901737206656574,6.091309882077698,6.411818267709897,6.9363427358340495,5.54907608489522
gene-SAURSH1000_RS08775,host,gene-SAURSH1000_RS08775,7.336936913707618,5.937536205082426,6.2766434893416445,6.695798917058491,6.240275845170769,5.556828061699537,6.543911845564792,5.963579343618446,6.1463292576688975,7.215239978730097,6.137727054086234,6.095824562432225,6.5337888379333435,6.723832440821209,5.424950017481403,6.517671272912275,4.852030263919617,5.365976015021851,6.008813185442595,5.545177444479562,5.342334251964811
gene-SAURSH1000_RS11870,host,gene-SAURSH1000_RS11870,4.394449154672439,5.0689042022202315,4.927253685157205,4.653960350157523,4.0943445622221,4.955827057601261,4.48863636973214,3.713572066704308,4.543294782270004,5.298317366548036,3.8918202981106265,4.060443010546419,5.703782474656201,4.927253685157205,4.770684624465665,4.04305126783455,4.574710978503383,3.091042453358316,3.6888794541139363,4.02535169073515,3.044522437723423
gene-SAURSH1000_RS05210,host,racE,5.860786223465865,6.371611847231857,6.068425588244111,5.988961416889864,6.744059186311348,6.159095388491933,6.139884552226255,6.295266001439646,6.040254711277414,5.834810737062605,6.12029741895095,5.170483995038151,5.241747015059643,5.998936561946683,4.465908118654584,4.812184355372417,4.795790545596741,3.7612001156935624,4.189654742026425,4.74493212836325,2.833213344056216
gene-SAURSH1000_RS07130,host,brxB,6.7464121285733745,6.734591659972948,6.539585955617669,6.98933526597456,6.824373670043086,6.318968113746434,7.160845906664299,6.666956792429207,6.655440350367647,6.862757913051401,6.639875833826536,6.3080984415095305,6.16541785423142,6.733401891837359,5.393627546352362,5.187385805840755,5.209486152841421,4.653960350157523,4.804021044733257,5.267858159063328,3.784189633918261
gene-SAURSH1000_RS12560,host,gene-SAURSH1000_RS12560,2.9444389791664403,3.332204510175204,2.8903717578961645,3.58351893845611,3.58351893845611,3.1354942159291497,3.4339872044851463,3.6109179126442243,2.833213344056216,3.871201010907891,3.58351893845611,2.302585092994046,3.332204510175204,3.091042453358316,1.791759469228055,1.9459101490553132,3.091042453358316,1.3862943611198906,1.9459101490553132,2.4849066497880004,1.0986122886681098
gene-SAURSH1000_RS06200,host,rpmG,7.134890851565884,7.202661196523238,6.807934943699926,7.5652752818989315,6.9650803456014065,6.324358962381311,7.597396320212795,6.829793737512425,6.874198495453294,7.360103972989152,7.174724309836376,6.434546518787453,6.948897222313312,7.275172319452771,5.902633333401366,6.2766434893416445,6.030685260261263,5.1647859739235145,6.025865973825314,5.8971538676367405,4.663439094112067
gene-SAURSH1000_RS10925,host,moaC,6.0112671744041615,5.777652323222656,5.849324779946859,6.115892125483034,5.69035945432406,5.655991810819852,6.261491684321042,5.7899601708972535,5.921578419643816,6.056784013228625,5.983936280687191,5.455321115357702,5.556828061699537,6.1092475827643655,4.454347296253507,4.927253685157205,4.882801922586371,3.871201010907891,4.605170185988092,5.003946305945459,3.367295829986474
gene-SAURSH1000_RS07060,host,gene-SAURSH1000_RS07060,3.6375861597263857,3.784189633918261,3.8918202981106265,3.8501476017100584,3.912023005428146,3.8918202981106265,4.23410650459726,3.871201010907891,3.784189633918261,4.330733340286331,3.9512437185814275,3.1780538303479458,3.6375861597263857,3.7376696182833684,2.4849066497880004,2.5649493574615367,2.772588722239781,1.6094379124341003,2.6390573296152584,2.8903717578961645,1.0986122886681098
gene-SAURSH1000_RS01890,host,gene-SAURSH1000_RS01890,2.833213344056216,3.1354942159291497,2.4849066497880004,3.5553480614894135,3.258096538021482,2.8903717578961645,3.1780538303479458,3.295836866004329,2.833213344056216,3.713572066704308,3.4011973816621555,2.0794415416798357,3.5263605246161616,3.8066624897703196,2.1972245773362196,1.9459101490553132,2.8903717578961645,1.3862943611198906,1.791759469228055,2.4849066497880004,0.6931471805599453
gene-SAURSH1000_RS05060,host,gene-SAURSH1000_RS05060,4.795790545596741,4.663439094112067,4.762173934797756,5.4680601411351315,4.709530201312334,4.804021044733257,5.4510384535657,4.653960350157523,4.882801922586371,5.375278407684165,5.123963979403259,4.543294782270004,4.6913478822291435,4.68213122712422,3.295836866004329,3.4011973816621555,3.828641396489095,1.9459101490553132,3.091042453358316,3.7376696182833684,1.9459101490553132
gene-SAURSH1000_RS07100,host,gene-SAURSH1000_RS07100,4.912654885736052,5.099866427824199,4.543294782270004,5.342334251964811,5.308267697401205,4.61512051684126,5.241747015059643,5.407171771460119,4.812184355372417,5.247024072160486,5.438079308923196,4.553876891600541,4.634728988229636,4.875197323201151,3.7612001156935624,3.7376696182833684,3.6635616461296463,2.70805020110221,3.6375861597263857,3.4965075614664802,2.5649493574615367
gene-SAURSH1000_RS12415,host,cwrA,3.6635616461296463,2.8903717578961645,3.1354942159291497,3.8501476017100584,2.5649493574615367,2.70805020110221,3.8501476017100584,2.833213344056216,2.995732273553991,3.871201010907891,2.8903717578961645,3.2188758248682006,3.258096538021482,2.4849066497880004,2.6390573296152584,2.772588722239781,2.1972245773362196,3.2188758248682006,2.833213344056216,2.302585092994046,2.995732273553991
gene-SAURSH1000_RS12395,host,farR,4.477336814478207,4.204692619390966,4.48863636973214,5.204006687076795,4.624972813284271,4.454347296253507,5.318119993844216,4.6913478822291435,4.564348191467836,5.4116460518550396,5.003946305945459,4.02535169073515,4.927253685157205,4.852030263919617,3.332204510175204,3.295836866004329,3.4011973816621555,1.0986122886681098,3.367295829986474,3.1354942159291497,1.791759469228055
gene-SAURSH1000_RS01045,host,tarS,7.8252452914317745,7.847371836159788,7.802618063442671,8.214465160759186,7.915348169263078,7.928406026180535,8.330863613224745,8.133880887949207,7.946617563244473,8.262300941787448,8.185071477532283,7.189922170745808,7.619233416226805,8.02059914989697,6.591673732008658,6.410174881966167,6.821107472256465,5.8916442118257715,6.192362489474872,6.679599185844383,5.298317366548036
gene-SAURSH1000_RS08290,host,gene-SAURSH1000_RS08290,6.0473721790462776,6.111467339502679,5.71042701737487,6.543911845564792,5.736572297479192,5.666426688112432,6.419994928147142,5.662960480135946,5.814130531825066,6.298949246855942,5.605802066295998,5.170483995038151,5.940171252720432,5.53338948872752,4.477336814478207,4.852030263919617,4.7535901911063645,3.4965075614664802,4.875197323201151,4.442651256490317,3.1780538303479458
gene-SAURSH1000_RS05640,host,smc,7.013915474810528,7.037905963447182,6.956545443151569,7.270312886079025,7.183111701743281,7.156176637480615,7.083387847625295,7.385851078125209,6.694562058521095,7.3901814282264295,7.473637108496206,6.175867270105761,6.815639990074331,6.968850378341948,5.662960480135946,5.5093883366279774,5.8971538676367405,4.672828834461906,5.049856007249537,5.869296913133774,4.0943445622221
gene-SAURSH1000_RS01125,host,gene-SAURSH1000_RS01125,3.5553480614894135,3.6888794541139363,3.258096538021482,4.653960350157523,3.6888794541139363,3.4011973816621555,4.718498871295094,4.174387269895637,3.7376696182833684,5.0106352940962555,4.454347296253507,3.332204510175204,4.532599493153256,4.204692619390966,2.995732273553991,3.4657359027997265,3.4657359027997265,2.1972245773362196,3.332204510175204,2.995732273553991,2.0794415416798357
gene-SAURSH1000_RS00625,host,gene-SAURSH1000_RS00625,2.6390573296152584,3.912023005428146,3.1354942159291497,3.828641396489095,4.382026634673881,2.70805020110221,4.110873864173311,4.48863636973214,3.1780538303479458,4.02535169073515,4.564348191467836,2.6390573296152584,3.8066624897703196,3.4657359027997265,2.0794415416798357,3.1354942159291497,2.3978952727983707,1.9459101490553132,2.0794415416798357,1.9459101490553132,0.6931471805599453
gene-SAURSH1000_RS11430,host,gene-SAURSH1000_RS11430,5.583496308781699,5.560681631015528,6.028278520230698,5.762051382780177,5.493061443340548,6.023447592961033,5.8888779583328805,5.214935757608986,5.846438775057725,5.579729825986222,5.017279836814924,4.787491742782046,4.9344739331306915,4.9344739331306915,4.418840607796598,3.784189633918261,3.912023005428146,3.4657359027997265,3.091042453358316,4.02535169073515,2.833213344056216
gene-SAURSH1000_RS06760,host,rnpB,10.051433307284436,10.081173380925554,10.008883067581468,10.376580155984879,9.650142492488797,9.653165488841426,10.426083631901035,9.711721536914174,9.923437227843749,10.097243486955746,10.043336447652527,10.033813814211703,9.916354418242951,10.303806106491413,9.713597426242222,,9.5227394469648,,,,
gene-SAURSH1000_RS09875,host,gene-SAURSH1000_RS09875,2.70805020110221,2.3978952727983707,2.9444389791664403,3.258096538021482,2.995732273553991,2.4849066497880004,3.295836866004329,2.6390573296152584,2.772588722239781,3.4339872044851463,3.091042453358316,2.1972245773362196,3.044522437723423,3.1780538303479458,2.3978952727983707,1.791759469228055,3.1780538303479458,1.0986122886681098,1.0986122886681098,2.3978952727983707,0.0
gene-SAURSH1000_RS09905,host,gene-SAURSH1000_RS09905,4.060443010546419,4.23410650459726,3.784189633918261,4.574710978503383,4.59511985013459,4.3694478524670215,4.762173934797756,4.574710978503383,4.174387269895637,4.48863636973214,4.532599493153256,3.5263605246161616,3.9512437185814275,4.499809670330265,2.772588722239781,2.833213344056216,2.833213344056216,1.3862943611198906,2.302585092994046,3.1354942159291497,1.6094379124341003
gene-SAURSH1000_RS06160,host,gene-SAURSH1000_RS06160,4.174387269895637,5.517452896464707,3.7612001156935624,4.356708826689592,4.634728988229636,4.30406509320417,4.442651256490317,4.532599493153256,3.871201010907891,4.762173934797756,4.48863636973214,3.713572066704308,4.77912349311153,5.0238805208462765,3.4965075614664802,3.4965075614664802,3.8066624897703196,3.044522437723423,2.995732273553991,3.4965075614664802,2.6390573296152584
gene-SAURSH1000_RS10300,host,rocF,6.22455842927536,5.356586274672012,7.016609683894219,6.812345094177479,4.59511985013459,6.856461984594587,6.756932389247553,4.634728988229636,6.6293632534374485,6.688354713946762,4.948759890378168,5.976350909297934,6.309918278226516,4.8283137373023015,5.262690188904886,4.574710978503383,4.394449154672439,4.465908118654584,3.912023005428146,4.23410650459726,3.8501476017100584
gene-SAURSH1000_RS04965,host,gene-SAURSH1000_RS04965,5.749392985908253,4.927253685157205,5.187385805840755,6.0473721790462776,4.90527477843843,5.726847747587197,6.07073772800249,5.82600010738045,5.4116460518550396,6.366470447731438,6.532334292222349,5.356586274672012,5.407171771460119,5.973809611869261,4.6443908991413725,4.174387269895637,4.77912349311153,3.9318256327243257,4.23410650459726,4.672828834461906,3.2188758248682006
gene-SAURSH1000_RS00450,host,tet(38),4.30406509320417,4.919980925828125,4.51085950651685,4.605170185988092,4.343805421853684,4.770684624465665,4.68213122712422,3.713572066704308,4.343805421853684,4.927253685157205,3.9318256327243257,4.007333185232471,5.8377304471659395,5.049856007249537,4.04305126783455,4.77912349311153,4.976733742420574,4.276666119016055,4.30406509320417,5.455321115357702,3.4965075614664802
gene-SAURSH1000_RS04005,host,sufB,8.298290634359283,8.27410200229233,8.020270472819238,8.124743020385568,8.29529885950246,8.019941687677365,8.27893600229198,8.452334619067742,7.979338895262328,8.19478163844336,8.632127729508337,7.438383530044307,7.796880342783522,8.529911963824013,6.836259277277067,6.900730664045173,7.027314514039777,6.270988431858299,6.505784060128229,6.951772164398911,5.746203190540153
gene-SAURSH1000_RS11680,host,hlgA,2.3978952727983707,2.4849066497880004,2.833213344056216,2.9444389791664403,2.302585092994046,2.0794415416798357,3.1354942159291497,2.5649493574615367,2.70805020110221,3.044522437723423,3.091042453358316,2.4849066497880004,2.772588722239781,2.995732273553991,1.6094379124341003,2.0794415416798357,1.6094379124341003,1.0986122886681098,2.0794415416798357,2.0794415416798357,0.6931471805599453
gene-SAURSH1000_RS09515,host,eap,3.4339872044851463,3.367295829986474,3.8918202981106265,3.4657359027997265,3.295836866004329,3.4965075614664802,3.258096538021482,3.091042453358316,3.5263605246161616,3.5263605246161616,3.6375861597263857,2.833213344056216,3.258096538021482,3.4965075614664802,3.4339872044851463,2.6390573296152584,3.367295829986474,2.5649493574615367,2.8903717578961645,3.367295829986474,2.70805020110221
