Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3
gene-phage515_00189A,phage,gene-phage515_00189A,2460.0,2728.0,2252.0,,,,,,
gene-Saur515_RS10600,host,gene-Saur515_RS10600,750.0,821.0,843.0,216.0,190.0,357.0,333.0,220.0,105.0
gene-Saur515_RS02530,host,gene-Saur515_RS02530,662.0,748.0,848.0,149.0,162.0,282.0,370.0,262.0,156.0
gene-Saur515_RS09470,host,gene-Saur515_RS09470,72.0,90.0,106.0,9.0,8.0,16.0,16.0,25.0,7.0
gene-Saur515_RS08900,host,gene-Saur515_RS08900,400.0,380.0,534.0,156.0,141.0,312.0,269.0,212.0,129.0
gene-Saur515_RS02710,host,gene-Saur515_RS02710,122.0,129.0,206.0,38.0,17.0,43.0,37.0,35.0,15.0
gene-phage515_00098,phage,gene-phage515_00098,131.0,117.0,121.0,423.0,462.0,648.0,,,
gene-Saur515_RS08585,host,gene-Saur515_RS08585,53.0,83.0,55.0,18.0,16.0,28.0,25.0,19.0,14.0
gene-Saur515_RS07940,host,gene-Saur515_RS07940,1234.0,1273.0,1289.0,313.0,251.0,496.0,399.0,272.0,153.0
gene-Saur515_RS08980,host,gene-Saur515_RS08980,14.0,13.0,12.0,4.0,0.0,2.0,5.0,2.0,0.0
gene-Saur515_RS01650,host,gtfA,426.0,442.0,449.0,226.0,181.0,266.0,275.0,295.0,134.0
gene-Saur515_RS13915,host,gene-Saur515_RS13915,131.0,125.0,140.0,81.0,83.0,124.0,208.0,79.0,83.0
gene-Saur515_RS02415,host,gene-Saur515_RS02415,382.0,398.0,455.0,144.0,143.0,243.0,223.0,239.0,108.0
gene-Saur515_RS13050,host,opp4C,45.0,52.0,46.0,24.0,20.0,37.0,32.0,29.0,13.0
gene-Saur515_RS01860,host,gene-Saur515_RS01860,57.0,62.0,70.0,25.0,9.0,22.0,30.0,34.0,13.0
gene-phage515_00032,phage,gene-phage515_00032,344.0,391.0,275.0,,,,,,
gene-Saur515_RS03745,host,gene-Saur515_RS03745,96.0,129.0,111.0,29.0,20.0,41.0,28.0,33.0,15.0
gene-Saur515_RS09895,host,rpsD,,,,,,,,,
gene-Saur515_RS01455,host,gene-Saur515_RS01455,464.0,513.0,558.0,154.0,140.0,269.0,272.0,182.0,128.0
gene-Saur515_RS13140,host,gene-Saur515_RS13140,15.0,21.0,20.0,5.0,5.0,11.0,12.0,12.0,1.0
gene-Saur515_RS00170,host,gene-Saur515_RS00170,451.0,542.0,523.0,264.0,313.0,399.0,591.0,341.0,270.0
gene-Saur515_RS02680,host,gene-Saur515_RS02680,133.0,139.0,153.0,42.0,33.0,81.0,63.0,56.0,28.0
gene-Saur515_RS09255,host,prfA,1518.0,1797.0,1718.0,515.0,411.0,678.0,528.0,378.0,233.0
gene-Saur515_RS03500,host,rplW,2658.0,2649.0,2545.0,695.0,662.0,996.0,1161.0,375.0,379.0
gene-Saur515_RS08170,host,gene-Saur515_RS08170,,,,,,,,,
gene-phage515_00202,phage,gene-phage515_00202,1982.0,2184.0,1921.0,,,,,,
gene-Saur515_RS05235,host,gene-Saur515_RS05235,4.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0
gene-Saur515_RS11160,host,gene-Saur515_RS11160,995.0,1021.0,1088.0,365.0,372.0,579.0,443.0,343.0,218.0
gene-Saur515_RS07070,host,gene-Saur515_RS07070,10.0,12.0,15.0,1.0,5.0,6.0,4.0,5.0,0.0
gene-phage515_00199,phage,mbpN,1433.0,1683.0,1506.0,,,,,,
gene-Saur515_RS02355,host,cntA,549.0,580.0,587.0,132.0,118.0,187.0,154.0,86.0,56.0
gene-Saur515_RS12950,host,gene-Saur515_RS12950,1815.0,2160.0,1978.0,447.0,406.0,682.0,700.0,453.0,256.0
gene-Saur515_RS08365,host,gene-Saur515_RS08365,846.0,990.0,1029.0,247.0,248.0,381.0,296.0,301.0,145.0
gene-Saur515_RS09480,host,gene-Saur515_RS09480,629.0,645.0,714.0,196.0,193.0,254.0,207.0,140.0,90.0
gene-Saur515_RS06555,host,gcvT,680.0,683.0,705.0,190.0,138.0,242.0,196.0,145.0,86.0
gene-Saur515_RS02345,host,cntL,13.0,14.0,16.0,5.0,3.0,10.0,2.0,3.0,5.0
gene-Saur515_RS01690,host,gene-Saur515_RS01690,274.0,354.0,321.0,44.0,56.0,90.0,108.0,62.0,49.0
gene-Saur515_RS01555,host,icaD,10.0,10.0,7.0,2.0,1.0,6.0,1.0,2.0,0.0
gene-Saur515_RS05620,host,rpoZ,1001.0,992.0,1243.0,227.0,168.0,381.0,262.0,244.0,110.0
gene-Saur515_RS00055,host,gene-Saur515_RS00055,738.0,788.0,790.0,85.0,96.0,189.0,265.0,164.0,60.0
gene-Saur515_RS03300,host,yut,27.0,38.0,33.0,11.0,13.0,14.0,10.0,17.0,5.0
gene-Saur515_RS10940,host,yfkAB,437.0,559.0,572.0,87.0,104.0,138.0,202.0,142.0,64.0
gene-Saur515_RS08300,host,gene-Saur515_RS08300,311.0,434.0,357.0,96.0,94.0,155.0,182.0,124.0,74.0
gene-Saur515_RS04945,host,gene-Saur515_RS04945,399.0,517.0,559.0,177.0,125.0,262.0,207.0,155.0,107.0
gene-Saur515_RS05120,host,gene-Saur515_RS05120,419.0,443.0,480.0,117.0,92.0,139.0,137.0,126.0,66.0
gene-Saur515_RS05020,host,gene-Saur515_RS05020,,,,,,,,,
gene-Saur515_RS08230,host,def,1478.0,1436.0,1707.0,386.0,299.0,577.0,434.0,330.0,184.0
gene-Saur515_RS03645,host,truA,511.0,535.0,537.0,123.0,110.0,208.0,207.0,119.0,66.0
gene-Saur515_RS11795,host,gene-Saur515_RS11795,1033.0,1233.0,1263.0,177.0,168.0,321.0,314.0,184.0,121.0
gene-Saur515_RS03335,host,modA,1217.0,1229.0,1253.0,379.0,321.0,620.0,551.0,361.0,257.0
gene-Saur515_RS03170,host,gene-Saur515_RS03170,384.0,398.0,419.0,85.0,86.0,171.0,268.0,162.0,103.0
gene-Saur515_RS05345,host,gene-Saur515_RS05345,118.0,124.0,147.0,61.0,41.0,82.0,67.0,76.0,45.0
gene-Saur515_RS05050,host,mnhC2,69.0,51.0,57.0,18.0,19.0,23.0,23.0,18.0,5.0
gene-Saur515_RS04325,host,trxB,,,,,,,,,
gene-Saur515_RS03485,host,rpsJ,,,,,925.0,1417.0,1480.0,561.0,529.0
gene-Saur515_RS14390,host,gene-Saur515_RS14390,603.0,638.0,686.0,267.0,258.0,455.0,414.0,314.0,191.0
gene-Saur515_RS09820,host,gene-Saur515_RS09820,,,,,,,,,
gene-Saur515_RS07175,host,gene-Saur515_RS07175,171.0,171.0,185.0,62.0,56.0,81.0,96.0,61.0,36.0
gene-Saur515_RS13620,host,opp3C,94.0,113.0,112.0,33.0,42.0,49.0,39.0,20.0,15.0
gene-Saur515_RS01600,host,gene-Saur515_RS01600,438.0,481.0,508.0,167.0,139.0,199.0,386.0,297.0,159.0
gene-Saur515_RS03540,host,rplN,2094.0,1954.0,2021.0,789.0,642.0,869.0,1135.0,276.0,372.0
gene-Saur515_RS07180,host,gene-Saur515_RS07180,94.0,108.0,120.0,39.0,18.0,53.0,56.0,46.0,21.0
gene-phage515_00097,phage,mcp,354.0,463.0,373.0,,,,,,
gene-Saur515_RS13630,host,gene-Saur515_RS13630,119.0,122.0,139.0,46.0,52.0,74.0,49.0,21.0,24.0
gene-Saur515_RS12480,host,gene-Saur515_RS12480,331.0,398.0,386.0,61.0,61.0,95.0,75.0,58.0,29.0
gene-Saur515_RS00810,host,sirB,35.0,41.0,41.0,11.0,11.0,8.0,20.0,9.0,4.0
gene-Saur515_RS04895,host,gene-Saur515_RS04895,163.0,160.0,202.0,53.0,45.0,88.0,71.0,68.0,24.0
gene-Saur515_RS12305,host,gene-Saur515_RS12305,177.0,197.0,194.0,78.0,76.0,121.0,61.0,54.0,33.0
gene-Saur515_RS11960,host,spoVG,,,,,,,,,
gene-Saur515_RS12100,host,gene-Saur515_RS12100,43.0,39.0,43.0,20.0,9.0,22.0,44.0,11.0,6.0
gene-Saur515_RS06190,host,udk,1549.0,1569.0,1647.0,478.0,452.0,699.0,698.0,393.0,255.0
gene-Saur515_RS02370,host,gene-Saur515_RS02370,94.0,117.0,95.0,34.0,31.0,37.0,30.0,11.0,11.0
gene-phage515_00220,phage,gene-phage515_00220,1835.0,2071.0,1825.0,,,,,,
gene-Saur515_RS11820,host,gene-Saur515_RS11820,8.0,15.0,14.0,3.0,2.0,9.0,7.0,0.0,1.0
gene-Saur515_RS11125,host,gene-Saur515_RS11125,527.0,565.0,582.0,99.0,97.0,176.0,124.0,106.0,60.0
gene-Saur515_RS01265,host,serS,,,,,,,,,665.0
gene-phage515_00042,phage,gene-phage515_00042,,,,,,,,,
gene-phage515_00089A,phage,gene-phage515_00089A,345.0,379.0,328.0,,,,,,
gene-phage515_00119,phage,bmpB,2591.0,2725.0,2574.0,,,,,,
gene-Saur515_RS04290,host,gene-Saur515_RS04290,,,,,,,,,
gene-Saur515_RS01845,host,gene-Saur515_RS01845,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
gene-Saur515_RS02675,host,gene-Saur515_RS02675,103.0,106.0,105.0,36.0,23.0,68.0,57.0,45.0,24.0
gene-Saur515_RS04105,host,gene-Saur515_RS04105,674.0,708.0,1038.0,175.0,126.0,254.0,200.0,216.0,108.0
gene-Saur515_RS01685,host,gene-Saur515_RS01685,,,,,,,,,
gene-Saur515_RS08020,host,gene-Saur515_RS08020,318.0,382.0,395.0,106.0,105.0,146.0,126.0,121.0,57.0
gene-Saur515_RS00720,host,gene-Saur515_RS00720,40.0,41.0,42.0,11.0,13.0,16.0,15.0,16.0,7.0
gene-Saur515_RS13955,host,gene-Saur515_RS13955,390.0,297.0,343.0,217.0,164.0,258.0,586.0,131.0,201.0
gene-Saur515_RS10080,host,merA,212.0,235.0,261.0,60.0,58.0,76.0,77.0,58.0,45.0
gene-Saur515_RS12340,host,clpB,1244.0,1645.0,1441.0,384.0,484.0,714.0,636.0,601.0,414.0
gene-Saur515_RS02545,host,gene-Saur515_RS02545,39.0,56.0,60.0,19.0,21.0,35.0,48.0,47.0,30.0
gene-Saur515_RS01220,host,gene-Saur515_RS01220,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0
gene-Saur515_RS12835,host,gene-Saur515_RS12835,3.0,6.0,10.0,1.0,3.0,2.0,3.0,4.0,1.0
gene-Saur515_RS12830,host,gene-Saur515_RS12830,2.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0
gene-Saur515_RS10060,host,gene-Saur515_RS10060,70.0,72.0,70.0,25.0,14.0,25.0,22.0,14.0,7.0
gene-Saur515_RS03000,host,gltS,406.0,454.0,420.0,106.0,67.0,122.0,135.0,78.0,49.0
gene-Saur515_RS04830,host,gene-Saur515_RS04830,2126.0,2421.0,2411.0,482.0,422.0,716.0,821.0,516.0,294.0
gene-Saur515_RS09365,host,gene-Saur515_RS09365,53.0,65.0,68.0,14.0,13.0,14.0,14.0,8.0,3.0
gene-Saur515_RS00020,host,rbsU,242.0,246.0,264.0,59.0,71.0,97.0,113.0,72.0,55.0
gene-Saur515_RS02045,host,gene-Saur515_RS02045,48.0,50.0,48.0,14.0,20.0,25.0,14.0,17.0,8.0
gene-Saur515_RS03525,host,rplP,2276.0,2216.0,2378.0,847.0,743.0,1014.0,1317.0,324.0,461.0
gene-Saur515_RS14150,host,gene-Saur515_RS14150,47.0,53.0,74.0,29.0,33.0,26.0,44.0,12.0,13.0
gene-Saur515_RS13900,host,gene-Saur515_RS13900,270.0,228.0,272.0,157.0,168.0,217.0,383.0,164.0,147.0
gene-Saur515_RS10580,host,gene-Saur515_RS10580,764.0,865.0,845.0,215.0,176.0,265.0,250.0,142.0,105.0
gene-Saur515_RS09370,host,sceD,37.0,37.0,30.0,15.0,17.0,16.0,18.0,10.0,3.0
gene-Saur515_RS09770,host,murC,2707.0,2906.0,2908.0,691.0,725.0,1033.0,932.0,594.0,415.0
gene-Saur515_RS09180,host,gene-Saur515_RS09180,316.0,338.0,350.0,75.0,70.0,108.0,112.0,77.0,61.0
gene-Saur515_RS06630,host,gene-Saur515_RS06630,1602.0,1575.0,1699.0,423.0,414.0,668.0,598.0,288.0,237.0
gene-Saur515_RS05740,host,smc,1409.0,1434.0,1544.0,370.0,369.0,610.0,536.0,200.0,229.0
gene-Saur515_RS10905,host,vraR,983.0,1111.0,1089.0,299.0,259.0,473.0,394.0,319.0,187.0
gene-Saur515_RS05425,host,gene-Saur515_RS05425,49.0,57.0,74.0,11.0,13.0,14.0,11.0,9.0,5.0
gene-Saur515_RS03930,host,dltD,,3126.0,3183.0,739.0,802.0,1196.0,1458.0,601.0,453.0
gene-Saur515_RS05890,host,rseP,1129.0,1226.0,1324.0,311.0,269.0,430.0,403.0,265.0,140.0
gene-Saur515_RS05025,host,gene-Saur515_RS05025,2209.0,2436.0,2511.0,758.0,785.0,1366.0,1088.0,945.0,516.0
gene-Saur515_RS07195,host,gmpC,237.0,251.0,277.0,52.0,45.0,95.0,63.0,60.0,22.0
gene-Saur515_RS03095,host,gene-Saur515_RS03095,475.0,519.0,554.0,127.0,118.0,153.0,161.0,118.0,63.0
gene-Saur515_RS10015,host,gene-Saur515_RS10015,36.0,53.0,54.0,10.0,6.0,15.0,8.0,11.0,4.0
gene-Saur515_RS06790,host,gene-Saur515_RS06790,40.0,59.0,71.0,10.0,22.0,23.0,30.0,13.0,15.0
gene-Saur515_RS13335,host,gene-Saur515_RS13335,79.0,109.0,104.0,41.0,43.0,78.0,128.0,81.0,84.0
gene-phage515_00137,phage,gene-phage515_00137,,,3006.0,,,,,,
gene-phage515_00117,phage,gene-phage515_00117,1689.0,1796.0,1735.0,,,,,,
gene-Saur515_RS07595,host,ssb,,,,,,,,,
gene-Saur515_RS12090,host,gene-Saur515_RS12090,55.0,63.0,73.0,16.0,14.0,26.0,56.0,23.0,17.0
gene-Saur515_RS05805,host,gene-Saur515_RS05805,38.0,31.0,43.0,14.0,15.0,17.0,13.0,6.0,4.0
gene-Saur515_RS09990,host,gene-Saur515_RS09990,1859.0,1909.0,1962.0,565.0,529.0,773.0,681.0,381.0,286.0
gene-Saur515_RS04020,host,gene-Saur515_RS04020,29.0,26.0,38.0,7.0,11.0,12.0,10.0,7.0,3.0
gene-Saur515_RS02055,host,gene-Saur515_RS02055,186.0,209.0,161.0,57.0,48.0,95.0,95.0,48.0,53.0
gene-Saur515_RS01025,host,gene-Saur515_RS01025,138.0,159.0,173.0,57.0,57.0,85.0,84.0,88.0,59.0
gene-Saur515_RS01085,host,gene-Saur515_RS01085,483.0,490.0,516.0,159.0,115.0,180.0,190.0,136.0,87.0
gene-Saur515_RS11460,host,gene-Saur515_RS11460,59.0,72.0,99.0,18.0,10.0,27.0,42.0,32.0,18.0
gene-Saur515_RS11390,host,gene-Saur515_RS11390,187.0,190.0,254.0,118.0,87.0,210.0,153.0,171.0,97.0
gene-Saur515_RS12035,host,hslO,1639.0,1875.0,1838.0,474.0,380.0,564.0,483.0,354.0,244.0
gene-Saur515_RS09065,host,glmS,,,,,,,,,
gene-Saur515_RS08650,host,nikC,34.0,33.0,53.0,13.0,15.0,24.0,16.0,15.0,12.0
gene-Saur515_RS12800,host,gene-Saur515_RS12800,163.0,145.0,191.0,117.0,103.0,152.0,188.0,125.0,115.0
gene-Saur515_RS12705,host,scn,963.0,1045.0,1203.0,517.0,432.0,803.0,1075.0,633.0,416.0
gene-Saur515_RS08315,host,gene-Saur515_RS08315,73.0,62.0,91.0,23.0,22.0,39.0,39.0,30.0,21.0
gene-Saur515_RS04260,host,gene-Saur515_RS04260,366.0,398.0,435.0,86.0,85.0,149.0,211.0,132.0,69.0
gene-Saur515_RS12790,host,gene-Saur515_RS12790,14.0,22.0,21.0,8.0,9.0,8.0,13.0,13.0,8.0
gene-Saur515_RS03195,host,gene-Saur515_RS03195,176.0,225.0,191.0,46.0,31.0,35.0,57.0,28.0,15.0
gene-Saur515_RS04645,host,saeS,2352.0,2577.0,2759.0,850.0,943.0,1514.0,1514.0,913.0,688.0
gene-Saur515_RS08795,host,gene-Saur515_RS08795,174.0,172.0,171.0,24.0,21.0,46.0,49.0,32.0,16.0
gene-Saur515_RS10990,host,gene-Saur515_RS10990,494.0,476.0,625.0,179.0,128.0,227.0,192.0,220.0,85.0
gene-Saur515_RS02505,host,gene-Saur515_RS02505,172.0,242.0,219.0,24.0,44.0,47.0,55.0,51.0,21.0
gene-Saur515_RS09510,host,gene-Saur515_RS09510,1030.0,1069.0,1114.0,306.0,277.0,470.0,382.0,236.0,160.0
gene-Saur515_RS10270,host,gene-Saur515_RS10270,182.0,184.0,208.0,67.0,45.0,86.0,76.0,47.0,35.0
gene-Saur515_RS05855,host,rpsB,,,,,,,,,
gene-Saur515_RS13970,host,gene-Saur515_RS13970_gene_ssb,576.0,465.0,558.0,301.0,299.0,422.0,997.0,329.0,318.0
gene-Saur515_RS03820,host,amaP,,,,,,,,,
gene-phage515_00059,phage,mbpU,662.0,689.0,662.0,,,,,,
gene-Saur515_RS01005,host,gene-Saur515_RS01005,60.0,65.0,51.0,32.0,17.0,37.0,32.0,23.0,10.0
gene-Saur515_RS00950,host,gene-Saur515_RS00950,558.0,627.0,711.0,196.0,142.0,272.0,226.0,154.0,74.0
gene-Saur515_RS10675,host,gene-Saur515_RS10675_gene_msrA,1896.0,1995.0,2139.0,489.0,504.0,860.0,869.0,781.0,406.0
gene-Saur515_RS03535,host,rpsQ,2006.0,1816.0,1940.0,735.0,646.0,882.0,1007.0,265.0,397.0
gene-Saur515_RS04335,host,gene-Saur515_RS04335,633.0,633.0,645.0,197.0,190.0,257.0,290.0,212.0,140.0
gene-Saur515_RS04295,host,gene-Saur515_RS04295,1416.0,1486.0,1499.0,321.0,274.0,474.0,538.0,473.0,228.0
gene-Saur515_RS13475,host,sfaB,271.0,287.0,304.0,82.0,77.0,139.0,147.0,143.0,76.0
gene-Saur515_RS03330,host,fdhD,738.0,745.0,861.0,181.0,131.0,257.0,300.0,291.0,178.0
gene-Saur515_RS11975,host,gene-Saur515_RS11975,,,,858.0,770.0,1292.0,1216.0,875.0,484.0
gene-Saur515_RS11610,host,gene-Saur515_RS11610,110.0,133.0,103.0,27.0,19.0,36.0,36.0,14.0,14.0
gene-phage515_00113,phage,tmpD,,,,,,,,,
gene-Saur515_RS00985,host,gene-Saur515_RS00985,184.0,198.0,186.0,75.0,59.0,97.0,105.0,88.0,50.0
gene-Saur515_RS01910,host,gene-Saur515_RS01910,,,,,,,,,
gene-Saur515_RS04605,host,gene-Saur515_RS04605,73.0,76.0,89.0,18.0,14.0,25.0,23.0,16.0,11.0
gene-Saur515_RS11000,host,gene-Saur515_RS11000,26.0,28.0,29.0,10.0,5.0,14.0,18.0,7.0,1.0
gene-Saur515_RS04730,host,gene-Saur515_RS04730,1020.0,1197.0,1221.0,293.0,237.0,513.0,486.0,420.0,206.0
gene-Saur515_RS00710,host,gene-Saur515_RS00710,421.0,375.0,527.0,82.0,76.0,190.0,240.0,174.0,81.0
gene-Saur515_RS04755,host,gene-Saur515_RS04755,643.0,718.0,745.0,94.0,76.0,134.0,179.0,144.0,62.0
gene-Saur515_RS03280,host,ureE,35.0,39.0,43.0,9.0,8.0,17.0,20.0,12.0,3.0
gene-Saur515_RS11325,host,gene-Saur515_RS11325,52.0,66.0,61.0,11.0,6.0,11.0,23.0,17.0,5.0
gene-Saur515_RS03940,host,dltB,2220.0,2252.0,2328.0,704.0,710.0,1113.0,1084.0,438.0,344.0
gene-Saur515_RS02250,host,gene-Saur515_RS02250,139.0,132.0,152.0,26.0,36.0,54.0,45.0,10.0,15.0
gene-Saur515_RS00215,host,gene-Saur515_RS00215,10.0,9.0,9.0,3.0,1.0,2.0,3.0,3.0,2.0
gene-phage515_00057,phage,gene-phage515_00057,,,3041.0,,,,,,
gene-Saur515_RS08895,host,gene-Saur515_RS08895,163.0,151.0,205.0,68.0,56.0,134.0,91.0,92.0,53.0
gene-phage515_00055,phage,gene-phage515_00055,920.0,979.0,738.0,,,,,,
gene-Saur515_RS01780,host,nsaS,564.0,565.0,601.0,132.0,140.0,215.0,227.0,145.0,99.0
gene-Saur515_RS13265,host,mroQ,984.0,1092.0,1204.0,285.0,222.0,394.0,360.0,247.0,151.0
gene-Saur515_RS11130,host,gene-Saur515_RS11130,807.0,850.0,855.0,167.0,186.0,360.0,266.0,185.0,113.0
gene-Saur515_RS05600,host,gene-Saur515_RS05600,264.0,409.0,275.0,71.0,62.0,76.0,98.0,48.0,42.0
gene-Saur515_RS13415,host,sepA,182.0,172.0,222.0,77.0,73.0,97.0,55.0,62.0,41.0
gene-Saur515_RS08225,host,gene-Saur515_RS08225,761.0,816.0,862.0,189.0,136.0,248.0,210.0,234.0,83.0
gene-phage515_00100,phage,gene-phage515_00100,492.0,499.0,463.0,,,,,,
gene-Saur515_RS08090,host,folD,2629.0,2892.0,2962.0,700.0,677.0,1223.0,1184.0,985.0,445.0
gene-Saur515_RS07300,host,gene-Saur515_RS07300,1199.0,1283.0,1281.0,305.0,327.0,510.0,443.0,266.0,215.0
gene-Saur515_RS05900,host,gene-Saur515_RS05900,1726.0,1887.0,1922.0,552.0,537.0,813.0,723.0,434.0,295.0
gene-Saur515_RS08140,host,purH,1016.0,1221.0,1028.0,342.0,309.0,323.0,402.0,189.0,144.0
gene-Saur515_RS02360,host,opp1B,159.0,166.0,196.0,54.0,36.0,48.0,50.0,21.0,20.0
gene-Saur515_RS08160,host,gene-Saur515_RS08160,135.0,144.0,126.0,42.0,39.0,58.0,82.0,63.0,31.0
gene-phage515_00023,phage,gene-phage515_00023,1333.0,1303.0,1090.0,,,,,,
gene-phage515_00129,phage,dhlB,,,,,,,,,
gene-Saur515_RS08940,host,gene-Saur515_RS08940,108.0,112.0,128.0,31.0,22.0,56.0,34.0,27.0,17.0
gene-Saur515_RS01155,host,gene-Saur515_RS01155,488.0,597.0,678.0,144.0,110.0,199.0,164.0,132.0,82.0
gene-Saur515_RS11980,host,gene-Saur515_RS11980,,,,,,,,,
gene-Saur515_RS01410,host,gene-Saur515_RS01410,161.0,172.0,183.0,57.0,52.0,74.0,118.0,76.0,48.0
gene-Saur515_RS11085,host,gene-Saur515_RS11085,960.0,990.0,989.0,338.0,342.0,518.0,500.0,302.0,222.0
gene-Saur515_RS07645,host,metE,133.0,124.0,134.0,26.0,26.0,56.0,34.0,28.0,16.0
gene-phage515_00088,phage,ter.2,1318.0,1562.0,1319.0,,,,,,
gene-Saur515_RS09275,host,gene-Saur515_RS09275,2165.0,2270.0,2454.0,1008.0,892.0,1450.0,1235.0,705.0,577.0
gene-Saur515_RS09185,host,gene-Saur515_RS09185,464.0,547.0,531.0,139.0,120.0,168.0,172.0,119.0,80.0
gene-phage515_00123,phage,gene-phage515_00123,210.0,217.0,189.0,,,,,,
gene-Saur515_RS12295,host,trmL,230.0,241.0,254.0,71.0,64.0,106.0,91.0,68.0,34.0
gene-Saur515_RS07245,host,gene-Saur515_RS07245,1138.0,1159.0,1276.0,611.0,527.0,953.0,859.0,570.0,374.0
gene-Saur515_RS09380,host,gene-Saur515_RS09380_gene_thiD,21.0,21.0,24.0,6.0,6.0,13.0,7.0,11.0,8.0
gene-phage515_00143,phage,gene-phage515_00143,1570.0,1607.0,1585.0,,,,,,
gene-phage515_00227,phage,gene-phage515_00227,1164.0,1292.0,1341.0,481.0,514.0,703.0,637.0,553.0,369.0
gene-Saur515_RS05800,host,sucD,,,,,,,,,
gene-Saur515_RS13180,host,ndk,540.0,600.0,671.0,155.0,103.0,212.0,157.0,105.0,99.0
gene-Saur515_RS06310,host,rpsT,1893.0,2012.0,2787.0,637.0,434.0,911.0,804.0,521.0,410.0
gene-Saur515_RS03310,host,gene-Saur515_RS03310,1145.0,1442.0,1399.0,306.0,198.0,331.0,248.0,124.0,117.0
gene-phage515_00020,phage,gene-phage515_00020,395.0,405.0,266.0,,,,,,
gene-Saur515_RS02690,host,adcA,470.0,533.0,520.0,69.0,62.0,119.0,104.0,74.0,42.0
gene-Saur515_RS03510,host,rpsS,2270.0,2264.0,2264.0,788.0,641.0,921.0,1012.0,294.0,341.0
gene-Saur515_RS07440,host,gene-Saur515_RS07440,366.0,355.0,398.0,106.0,126.0,208.0,198.0,199.0,97.0
gene-Saur515_RS04570,host,gene-Saur515_RS04570,1152.0,1204.0,1254.0,265.0,190.0,354.0,245.0,210.0,118.0
gene-Saur515_RS06235,host,sel26,18.0,34.0,37.0,11.0,6.0,12.0,19.0,11.0,8.0
gene-Saur515_RS04910,host,gene-Saur515_RS04910,1817.0,1833.0,2340.0,442.0,291.0,652.0,587.0,413.0,264.0
gene-Saur515_RS09240,host,rho,2663.0,3046.0,3129.0,1107.0,,1488.0,1091.0,688.0,429.0
gene-Saur515_RS07360,host,gene-Saur515_RS07360,481.0,521.0,436.0,274.0,269.0,401.0,373.0,179.0,130.0
gene-Saur515_RS10505,host,bshA,662.0,731.0,764.0,161.0,148.0,272.0,261.0,175.0,121.0
gene-Saur515_RS08480,host,gene-Saur515_RS08480,2813.0,2943.0,3011.0,885.0,,1545.0,1338.0,779.0,558.0
gene-Saur515_RS12360,host,gene-Saur515_RS12360,2633.0,2884.0,2968.0,565.0,518.0,770.0,902.0,601.0,301.0
gene-Saur515_RS14295,host,gene-Saur515_RS14295,467.0,505.0,578.0,104.0,111.0,165.0,129.0,141.0,78.0
gene-Saur515_RS03585,host,rplO,,,3346.0,967.0,762.0,1194.0,1515.0,533.0,491.0
gene-Saur515_RS04230,host,gene-Saur515_RS04230,167.0,189.0,221.0,46.0,46.0,62.0,55.0,61.0,50.0
gene-Saur515_RS09440,host,gene-Saur515_RS09440,,,,,,,,1092.0,
gene-Saur515_RS01885,host,gene-Saur515_RS01885,50.0,44.0,69.0,19.0,14.0,20.0,20.0,20.0,8.0
gene-Saur515_RS01015,host,gene-Saur515_RS01015,136.0,123.0,146.0,57.0,50.0,66.0,75.0,52.0,32.0
gene-Saur515_RS08145,host,purD,1061.0,1338.0,1181.0,388.0,329.0,368.0,374.0,205.0,159.0
gene-Saur515_RS07545,host,gene-Saur515_RS07545,175.0,229.0,255.0,49.0,32.0,80.0,65.0,44.0,26.0
gene-Saur515_RS08045,host,gene-Saur515_RS08045,717.0,769.0,835.0,195.0,149.0,266.0,230.0,200.0,100.0
gene-Saur515_RS02065,host,gene-Saur515_RS02065,51.0,62.0,61.0,13.0,6.0,22.0,28.0,20.0,7.0
gene-Saur515_RS07810,host,gene-Saur515_RS07810,2.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
gene-Saur515_RS05035,host,mnhF2,125.0,100.0,129.0,33.0,26.0,48.0,60.0,45.0,27.0
gene-Saur515_RS03575,host,rpsE,,,,1082.0,828.0,1197.0,1554.0,477.0,495.0
gene-phage515_00192,phage,mbpL,,,,,,,,,
gene-Saur515_RS07795,host,gene-Saur515_RS07795,197.0,193.0,210.0,53.0,66.0,104.0,70.0,47.0,41.0
gene-Saur515_RS05970,host,gene-Saur515_RS05970,423.0,461.0,507.0,146.0,136.0,170.0,138.0,95.0,58.0
gene-Saur515_RS02980,host,gene-Saur515_RS02980,606.0,629.0,749.0,153.0,133.0,222.0,205.0,197.0,80.0
gene-Saur515_RS02245,host,gene-Saur515_RS02245,1066.0,1116.0,1096.0,271.0,293.0,453.0,354.0,237.0,147.0
gene-Saur515_RS11540,host,gene-Saur515_RS11540,1301.0,1459.0,1439.0,519.0,499.0,751.0,746.0,647.0,330.0
gene-Saur515_RS07875,host,gene-Saur515_RS07875,0.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0
