Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3,Temporal_Class
gene-Saur515_RS00160,host,gene-Saur515_RS00160,1.0986122886681098,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,early
gene-Saur515_RS05475,host,gene-Saur515_RS05475,8.18646442942209,8.242493153187626,8.344267356262645,7.101675971619444,6.9584483932976555,7.500529485395295,7.243512974665482,7.038783541388542,6.415096959171596,early
gene-Saur515_RS01575,host,gene-Saur515_RS01575,2.5649493574615367,2.772588722239781,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.791759469228055,1.9459101490553132,1.9459101490553132,1.0986122886681098,early
gene-Saur515_RS11190,host,gene-Saur515_RS11190,6.091309882077698,6.021023349349527,6.180016653652572,4.852030263919617,4.624972813284271,5.241747015059643,5.3230099791384085,5.198497031265826,4.736198448394496,early
gene-Saur515_RS04590,host,gene-Saur515_RS04590,4.442651256490317,4.532599493153256,4.74493212836325,3.258096538021482,2.70805020110221,3.58351893845611,3.8066624897703196,2.6390573296152584,2.833213344056216,early
gene-Saur515_RS14165,host,gene-Saur515_RS14165,3.6375861597263857,4.127134385045092,4.0943445622221,3.1780538303479458,3.091042453358316,3.5553480614894135,3.6635616461296463,2.5649493574615367,3.091042453358316,early
gene-phage515_00050,phage,hmzG,8.54188580400661,8.616314282284044,8.492285555710053,10.110623665704521,10.168885671747175,10.618983136759836,11.44755459752856,11.36915901524758,10.811020042736384,middle
gene-Saur515_RS08835,host,gene-Saur515_RS08835,6.927557906278317,7.075808863978387,7.344719054149673,5.497168225293202,5.272999558563747,5.993961427306569,5.811140992976701,5.4510384535657,4.983606621708336,early
gene-Saur515_RS01945,host,panB,6.327936783729195,6.405228458030842,6.375024819828097,5.14166355650266,4.962844630259907,5.288267030694535,4.976733742420574,4.859812404361672,4.382026634673881,early
gene-Saur515_RS12280,host,gene-Saur515_RS12280,4.663439094112067,4.584967478670572,4.9344739331306915,3.5263605246161616,2.9444389791664403,3.4011973816621555,3.828641396489095,3.091042453358316,2.70805020110221,early
gene-Saur515_RS04545,host,gene-Saur515_RS04545,5.762051382780177,5.765191102784844,6.056784013228625,4.48863636973214,4.204692619390966,4.574710978503383,4.795790545596741,4.204692619390966,3.970291913552122,early
gene-Saur515_RS07080,host,gene-Saur515_RS07080,1.791759469228055,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,early
gene-Saur515_RS00620,host,adhE,7.499423290592229,7.3783837129967145,7.547501682814967,6.472346294500901,6.782192056006791,7.476472381163905,7.650644551436897,7.458186157340487,7.110696122978827,middle
gene-Saur515_RS04845,host,gene-Saur515_RS04845,5.971261839790462,5.940171252720432,6.066108090103747,4.770684624465665,4.59511985013459,5.19295685089021,4.90527477843843,4.875197323201151,4.406719247264253,early
gene-phage515_00135,phage,gene-phage515_00135,7.925518979786926,8.050384453067021,7.902857191280582,9.512886426076506,9.625227618663251,9.935276875025535,10.215447517447432,9.850244991140409,9.630037062331072,middle
gene-Saur515_RS11365,host,gene-Saur515_RS11365,7.122059881629142,7.313220387090301,7.181591944611865,4.912654885736052,5.262690188904886,5.529429087511423,5.407171771460119,5.303304908059076,4.394449154672439,early
gene-Saur515_RS08050,host,gene-Saur515_RS08050,7.421177528595393,7.520234556474628,7.577633832602728,5.720311776607412,5.4116460518550396,6.049733455231958,6.1779441140506,5.831882477283517,5.25227342804663,early
gene-Saur515_RS00880,host,gene-Saur515_RS00880,3.713572066704308,3.6109179126442243,3.8918202981106265,2.6390573296152584,2.5649493574615367,2.8903717578961645,2.1972245773362196,2.302585092994046,2.4849066497880004,early
gene-Saur515_RS07615,host,gene-Saur515_RS07615,6.100318952020064,5.988961416889864,6.045005314036012,4.762173934797756,4.5217885770490405,4.820281565605037,4.8283137373023015,4.382026634673881,3.9889840465642745,early
gene-Saur515_RS05400,host,gene-Saur515_RS05400_gene_argF,3.5263605246161616,3.258096538021482,3.58351893845611,1.9459101490553132,2.70805020110221,2.70805020110221,3.4339872044851463,3.295836866004329,3.4011973816621555,early
gene-Saur515_RS00975,host,gene-Saur515_RS00975,4.356708826689592,4.465908118654584,4.454347296253507,2.8903717578961645,3.4011973816621555,3.713572066704308,3.713572066704308,3.295836866004329,2.772588722239781,early
gene-Saur515_RS12025,host,hpt,6.953684210870537,7.141245122350491,7.122866658599083,5.805134968916488,5.68697535633982,6.0867747269123065,5.755742213586912,5.4116460518550396,4.969813299576001,early
gene-phage515_00121,phage,bmpC,7.92443418488756,8.041734711487537,7.9287663216266955,9.302007560502007,9.395906658935026,9.689737246238513,10.11094877644823,9.357897936333798,9.443355043085656,middle
gene-phage515_00003,phage,gene-phage515_00003,7.603897968521881,7.716460800176355,7.630461261783627,7.671826797878781,7.513163545234075,7.946971357693591,7.293697720601438,7.373374309910049,6.747586526829315,middle
gene-Saur515_RS09800,host,ccpA,7.896924656268864,7.996317231796746,8.035602692918582,6.558197802812269,6.366470447731438,6.994849985833071,6.70196036600254,6.566672429803241,5.945420608606575,early
gene-Saur515_RS08735,host,gene-Saur515_RS08735,4.736198448394496,4.77912349311153,5.272999558563747,3.8918202981106265,3.871201010907891,4.624972813284271,4.30406509320417,4.219507705176107,3.9512437185814275,early
gene-phage515_00225,phage,gene-phage515_00225,7.907283609426348,8.006700845440367,8.068402958569699,6.745236349484363,6.725033642166843,7.2875606403097235,7.234177179749849,7.135687347028144,6.456769655572163,early
gene-Saur515_RS03255,host,gene-Saur515_RS03255,6.089044875446846,5.971261839790462,6.218600119691729,5.241747015059643,4.709530201312334,5.783825182329737,5.214935757608986,5.332718793265369,4.962844630259907,early
gene-Saur515_RS04390,host,secA,8.808369153122275,8.921991410536698,8.935640333747571,7.7039102096163115,7.568379267836522,8.053251153549096,7.941651252930556,7.706162970199576,7.1631723908466425,early
gene-Saur515_RS10700,host,gene-Saur515_RS10700,5.337538079701318,5.351858133476067,5.488937726156687,4.110873864173311,3.9512437185814275,4.276666119016055,4.174387269895637,4.248495242049359,3.912023005428146,early
gene-phage515_00009,phage,gene-phage515_00009,7.154615356913663,7.134093721192866,7.444248649496705,6.329720905522696,6.184148890937483,6.733401891837359,6.444131256700441,6.668228248417403,6.161207321695077,early
gene-Saur515_RS06950,host,gene-Saur515_RS06950,3.9889840465642745,3.828641396489095,4.174387269895637,3.091042453358316,3.1780538303479458,3.6375861597263857,3.295836866004329,2.833213344056216,3.044522437723423,early
gene-Saur515_RS01995,host,gene-Saur515_RS01995,5.187385805840755,5.153291594497779,5.303304908059076,4.709530201312334,4.736198448394496,4.890349128221754,5.198497031265826,5.4638318050256105,4.727387818712341,late
gene-Saur515_RS11175,host,hemB,6.913737350659685,6.940222469119639,7.013915474810528,5.869296913133774,5.793013608384144,6.29156913955832,5.932245187448011,5.572154032177765,5.159055299214529,early
gene-Saur515_RS14395,host,gene-Saur515_RS14395,8.527737405291909,8.698347400458186,8.683385366280309,7.340835554123275,7.351158226430694,7.670428522190693,7.831617276352611,7.498315870766981,6.9930151229329605,early
gene-Saur515_RS12625,host,gene-Saur515_RS12625,6.26530121273771,6.234410725718371,6.257667587882639,4.962844630259907,4.804021044733257,5.303304908059076,5.303304908059076,4.948759890378168,4.48863636973214,early
gene-Saur515_RS07540,host,gene-Saur515_RS07540,4.6913478822291435,5.0106352940962555,4.990432586778736,3.1354942159291497,3.044522437723423,3.6635616461296463,4.02535169073515,3.4965075614664802,2.995732273553991,early
gene-Saur515_RS11950,host,purR,8.124446855715847,8.17695386822578,8.278428259199071,7.201170883281678,6.9865664594064265,7.644919344958857,7.847371836159788,7.787796878181171,7.013915474810528,early
gene-Saur515_RS00675,host,deoB,8.52377150677636,8.610501368549889,8.611593866837723,7.01211529430638,7.051855622955894,7.510977752014095,7.415776975415394,7.305188215393037,6.6039438246004725,early
gene-phage515_00196,phage,gene-phage515_00196,8.4096079807363,8.558143177745192,8.432724034789787,9.243581705755984,9.217117356255207,9.618535084655214,9.5767180913763,9.141311785565748,8.896861744480391,middle
gene-Saur515_RS12980,host,gene-Saur515_RS12980,6.956545443151569,6.990256500493881,6.964135612418245,5.733341276897746,5.5909869805108565,6.0844994130751715,5.948034989180646,5.480638923341991,5.231108616854587,early
gene-Saur515_RS11215,host,radC,2.302585092994046,2.3978952727983707,2.302585092994046,1.0986122886681098,1.0986122886681098,1.791759469228055,2.3978952727983707,1.3862943611198906,2.1972245773362196,early
gene-Saur515_RS12370,host,gene-Saur515_RS12370,8.562740006372207,8.566364235422688,8.687273461787838,6.654152520183219,6.391917113392602,7.183111701743281,7.227662498728654,7.106606137727303,6.182084906716632,early
gene-Saur515_RS04355,host,uvrB,6.828712071641684,6.752270376141742,6.856461984594587,5.817111159963204,5.7745515455444085,6.368187186350492,6.300785794663244,5.703782474656201,5.598421958998375,early
gene-Saur515_RS09495,host,alr,6.82001636467413,6.86484777797086,6.966024187106113,5.733341276897746,5.58724865840025,6.061456918928017,5.945420608606575,5.594711379601839,5.225746673713202,early
gene-Saur515_RS02450,host,gene-Saur515_RS02450,1.791759469228055,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,early
gene-Saur515_RS00235,host,gene-Saur515_RS00235,1.791759469228055,1.3862943611198906,2.0794415416798357,1.3862943611198906,1.3862943611198906,1.3862943611198906,2.6390573296152584,1.3862943611198906,1.0986122886681098,middle
gene-Saur515_RS04060,host,gene-Saur515_RS04060,8.258681496264236,8.18060094759445,8.717027173294824,7.614312146452,7.463936604468925,8.112527763478637,7.923710333969238,8.128880142125638,7.6236419465115715,early
gene-Saur515_RS04625,host,gene-Saur515_RS04625,6.2166061010848646,6.131226489483141,6.453624998892692,5.389071729816501,5.003946305945459,5.655991810819852,5.54907608489522,5.488937726156687,4.736198448394496,early
gene-Saur515_RS09465,host,kdpB,4.02535169073515,4.127134385045092,4.110873864173311,2.5649493574615367,2.6390573296152584,2.9444389791664403,2.8903717578961645,2.4849066497880004,1.9459101490553132,early
gene-Saur515_RS08675,host,femB,8.234830280442056,8.336869637284956,8.351610750626559,6.92461239604856,6.815639990074331,7.365812837209472,7.266128779556451,7.044905117129371,6.476972362889683,early
gene-Saur515_RS00270,host,gene-Saur515_RS00270,5.429345628954441,5.529429087511423,5.5053315359323625,3.4965075614664802,3.2188758248682006,4.204692619390966,4.219507705176107,4.30406509320417,3.5263605246161616,early
gene-Saur515_RS00455,host,argB,3.367295829986474,3.6109179126442243,3.5263605246161616,2.5649493574615367,1.0986122886681098,2.833213344056216,2.3978952727983707,2.1972245773362196,0.6931471805599453,early
gene-phage515_00064,phage,gene-phage515_00064,8.350429973538136,8.444622498581403,8.294049640102028,9.269175157697076,9.397317740306331,9.675645480440364,9.93066488054092,9.739261284011265,9.317848579691468,middle
gene-phage515_00195,phage,mbpZ,7.692113339595466,7.821242083523558,7.714677473800927,8.361007108226909,8.321664807135,8.733755131364893,8.65434302956347,8.291045131081729,7.990238185720363,middle
gene-Saur515_RS00755,host,gene-Saur515_RS00755,3.258096538021482,3.6635616461296463,3.7376696182833684,1.791759469228055,2.0794415416798357,1.791759469228055,2.0794415416798357,1.791759469228055,1.3862943611198906,early
gene-Saur515_RS09605,host,arsB,4.343805421853684,4.890349128221754,4.574710978503383,3.6888794541139363,3.5263605246161616,3.9512437185814275,3.713572066704308,3.4011973816621555,3.091042453358316,early
gene-Saur515_RS12040,host,cysK,9.504054216659682,9.590692779269272,9.668524424416576,7.954723334497908,7.720017940432244,8.452334619067742,8.181440695719374,8.103796712981794,7.292337176173877,early
gene-Saur515_RS09090,host,gene-Saur515_RS09090,5.4116460518550396,5.616771097666572,5.627621113690637,4.343805421853684,4.110873864173311,4.584967478670572,4.330733340286331,4.143134726391533,3.6109179126442243,early
gene-Saur515_RS05285,host,gene-Saur515_RS05285,3.7376696182833684,3.713572066704308,3.6375861597263857,2.302585092994046,2.772588722239781,2.9444389791664403,3.258096538021482,2.8903717578961645,2.4849066497880004,early
gene-Saur515_RS10690,host,gene-Saur515_RS10690,7.154615356913663,7.071573364211532,7.210079628170788,5.755742213586912,5.616771097666572,6.246106765481563,6.161207321695077,5.840641657373398,5.236441962829949,early
gene-Saur515_RS09845,host,tyrS,7.943427767876373,8.065579427282092,8.043020885298283,6.2878585601617845,6.115892125483034,6.652863029353347,6.57507584059962,6.154858094016418,5.476463551931511,early
gene-Saur515_RS04435,host,gene-Saur515_RS04435,5.616771097666572,5.768320995793772,5.739792912179234,4.0943445622221,4.3694478524670215,4.543294782270004,4.795790545596741,4.1588830833596715,4.007333185232471,early
gene-Saur515_RS02085,host,gene-Saur515_RS02085,5.220355825078324,5.099866427824199,5.332718793265369,3.1354942159291497,3.1354942159291497,3.713572066704308,3.5553480614894135,3.6375861597263857,3.1354942159291497,early
gene-Saur515_RS08850,host,sosA,2.0794415416798357,2.6390573296152584,2.1972245773362196,1.791759469228055,2.0794415416798357,2.3978952727983707,2.70805020110221,2.3978952727983707,1.9459101490553132,middle
gene-Saur515_RS00275,host,gene-Saur515_RS00275,5.793013608384144,5.934894195619588,5.958424693029782,3.912023005428146,4.04305126783455,4.624972813284271,4.564348191467836,4.3694478524670215,3.6109179126442243,early
gene-Saur515_RS06070,host,gene-Saur515_RS06070,7.007600613951853,7.0909098220799835,7.1770187659099,5.616771097666572,5.5093883366279774,6.049733455231958,6.142037405587356,5.659482215759621,5.318119993844216,early
gene-Saur515_RS12110,host,gene-Saur515_RS12110,3.5263605246161616,3.7376696182833684,3.6888794541139363,2.8903717578961645,2.1972245773362196,2.9444389791664403,3.4011973816621555,2.302585092994046,1.791759469228055,early
gene-Saur515_RS13210,host,gene-Saur515_RS13210,5.6240175061873385,5.579729825986222,5.634789603169249,4.51085950651685,4.430816798843313,4.68213122712422,4.941642422609304,5.0238805208462765,4.406719247264253,early
gene-Saur515_RS12170,host,hemY,6.974478911025045,7.083387847625295,7.055312843339752,5.805134968916488,5.924255797414532,6.415096959171596,6.343880434126331,5.755742213586912,5.44673737166631,early
gene-phage515_00022,phage,gene-phage515_00022,6.687108607866515,6.741700694652055,6.4457198193855785,8.756682421266532,8.872066513408342,9.113719333371757,9.19309247856663,8.52158353971753,8.56522116042682,middle
gene-phage515_00216,phage,gene-phage515_00216,7.1846291527173145,7.293017679772782,7.301822342137932,7.406103381237015,7.0825485693553,7.623153068476902,7.122059881629142,7.22983877815125,6.555356891810665,middle
gene-Saur515_RS03290,host,gene-Saur515_RS03290,2.9444389791664403,2.302585092994046,2.833213344056216,1.791759469228055,2.1972245773362196,1.0986122886681098,2.4849066497880004,2.4849066497880004,2.3978952727983707,early
gene-Saur515_RS10880,host,gene-Saur515_RS10880,5.493061443340548,5.579729825986222,5.5134287461649825,3.9318256327243257,3.6635616461296463,4.574710978503383,4.553876891600541,4.248495242049359,3.6375861597263857,early
gene-Saur515_RS11625,host,gene-Saur515_RS11625,7.353081920515432,7.493317248862145,7.400620577371135,5.771441123130016,5.733341276897746,6.077642243349034,6.234410725718371,5.455321115357702,5.267858159063328,early
gene-Saur515_RS01000,host,gene-Saur515_RS01000,4.532599493153256,4.584967478670572,4.430816798843313,3.091042453358316,3.1354942159291497,3.5263605246161616,3.4011973816621555,3.1354942159291497,2.6390573296152584,early
gene-Saur515_RS13795,host,gene-Saur515_RS13795,2.0794415416798357,2.0794415416798357,2.5649493574615367,1.0986122886681098,0.0,1.791759469228055,0.6931471805599453,1.0986122886681098,1.3862943611198906,early
gene-Saur515_RS12105,host,gene-Saur515_RS12105,3.7376696182833684,3.8066624897703196,3.7612001156935624,2.995732273553991,2.302585092994046,3.1780538303479458,3.6109179126442243,2.5649493574615367,1.791759469228055,early
gene-Saur515_RS02610,host,sbi,6.612041034833092,6.720220155135295,6.745236349484363,6.063785208687608,6.137727054086234,6.5638555265321274,6.699500340161678,6.003887067106539,5.723585101952381,early
gene-Saur515_RS07630,host,gene-Saur515_RS07630,3.367295829986474,3.2188758248682006,3.4339872044851463,1.3862943611198906,1.3862943611198906,2.5649493574615367,2.1972245773362196,1.9459101490553132,0.0,early
gene-Saur515_RS00210,host,gene-Saur515_RS00210,2.1972245773362196,1.3862943611198906,2.1972245773362196,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.6931471805599453,early
gene-Saur515_RS13605,host,fabF,8.361007108226909,8.478244441277663,8.454892165218858,7.2909747781429814,7.305188215393037,7.734558844354756,7.769378609513984,7.364547014255642,6.792344427470809,early
gene-phage515_00161,phage,gene-phage515_00161,7.640603826393634,7.691656822810547,7.60489448081162,8.800113946766308,8.844912950899548,9.192685436737461,8.990939806940807,8.796036315200814,8.335191583433202,middle
gene-phage515_00191,phage,gene-phage515_00191,8.182279739259018,8.312135107648412,8.129469764784231,9.409027282856401,9.508814005506162,9.764800032762235,9.410256237171089,9.372714290960442,8.966994113344454,middle
gene-Saur515_RS00590,host,cap8F,2.302585092994046,2.3978952727983707,2.5649493574615367,1.3862943611198906,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.791759469228055,early
gene-phage515_00150,phage,gene-phage515_00150,7.962763930168115,8.06117135969092,7.88758403166028,9.30328411761892,9.385469458188632,9.657203308780275,9.483872808823522,8.93022956502072,8.942983665985647,middle
gene-Saur515_RS03685,host,gene-Saur515_RS03685,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,early
gene-Saur515_RS01285,host,gyrB,8.09101504171053,8.138564737261632,8.145259566516865,7.04141166379481,7.0192966537150445,7.453561871643373,7.3632795869630385,7.144407180321139,6.548219102762372,early
gene-Saur515_RS10805,host,gatC,7.009408932708637,7.044032897274685,7.126087273299125,5.5254529391317835,5.2832037287379885,5.958424693029782,5.805134968916488,5.438079308923196,4.8283137373023015,early
gene-Saur515_RS09430,host,gene-Saur515_RS09430,7.149916836132109,7.247080584585756,7.313220387090301,6.095824562432225,5.973809611869261,6.429719478039138,6.326149473155099,5.823045895483019,5.517452896464707,early
gene-Saur515_RS11550,host,gene-Saur515_RS11550,5.4116460518550396,5.62040086571715,5.703782474656201,4.0943445622221,4.060443010546419,4.382026634673881,4.820281565605037,4.48863636973214,4.127134385045092,early
gene-Saur515_RS12870,host,gene-Saur515_RS12870,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-Saur515_RS06915,host,gene-Saur515_RS06915,3.258096538021482,3.332204510175204,3.5263605246161616,3.091042453358316,2.995732273553991,3.295836866004329,3.1780538303479458,2.4849066497880004,2.6390573296152584,early
gene-Saur515_RS13675,host,gene-Saur515_RS13675,3.4965075614664802,3.4011973816621555,3.2188758248682006,1.6094379124341003,1.9459101490553132,2.5649493574615367,2.0794415416798357,1.9459101490553132,1.0986122886681098,early
gene-Saur515_RS14110,host,gene-Saur515_RS14110,4.02535169073515,4.204692619390966,4.553876891600541,4.219507705176107,3.970291913552122,3.9318256327243257,4.219507705176107,3.6375861597263857,3.5553480614894135,early
gene-Saur515_RS00185,host,gene-Saur515_RS00185,9.818256408173468,9.931880627037346,9.963217656743895,8.64979915596426,8.716207971151853,9.20833836930551,9.030376034755907,8.726643415598444,8.315077007294104,early
gene-Saur515_RS10225,host,gene-Saur515_RS10225,6.238324625039508,6.297109319933935,6.2422232654551655,4.890349128221754,4.820281565605037,5.407171771460119,5.298317366548036,4.969813299576001,4.454347296253507,early
gene-Saur515_RS09700,host,gene-Saur515_RS09700,7.23561914106675,7.323170717943469,7.288927694521257,6.023447592961033,5.983936280687191,6.432940092739179,6.280395838960195,5.978885764901122,5.37989735354046,early
gene-Saur515_RS08730,host,gene-Saur515_RS08730,3.4011973816621555,3.044522437723423,3.367295829986474,2.772588722239781,2.70805020110221,3.295836866004329,3.6109179126442243,2.995732273553991,2.772588722239781,middle
gene-Saur515_RS05735,host,rnc,5.476463551931511,5.521460917862246,5.666426688112432,4.430816798843313,4.23410650459726,4.700480365792417,4.795790545596741,4.343805421853684,4.189654742026425,early
gene-Saur515_RS12265,host,gene-Saur515_RS12265,5.680172609017068,5.616771097666572,5.857933154483459,4.060443010546419,3.9318256327243257,4.406719247264253,4.394449154672439,4.110873864173311,3.5263605246161616,early
gene-Saur515_RS10605,host,gene-Saur515_RS10605_gene_ald,7.8160138391590275,7.718685495198466,7.843064016692054,6.946975992135418,7.173958319756794,7.793174347189205,7.791109510610028,7.477604243197589,7.144407180321139,early
gene-Saur515_RS05935,host,truB,6.045005314036012,6.1779441140506,6.184148890937483,4.7535901911063645,4.532599493153256,5.123963979403259,4.976733742420574,5.075173815233827,4.330733340286331,early
gene-Saur515_RS03520,host,rpsC,8.152198015861787,8.131530710604252,8.130353547431238,7.133295954896068,6.923628628138427,7.220373836723949,7.516977224604321,6.021023349349527,6.368187186350492,early
gene-Saur515_RS12940,host,gene-Saur515_RS12940,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,early
gene-Saur515_RS13820,host,gene-Saur515_RS13820,2.833213344056216,2.5649493574615367,3.1354942159291497,1.791759469228055,1.791759469228055,2.1972245773362196,2.1972245773362196,2.4849066497880004,1.3862943611198906,early
gene-Saur515_RS11830,host,gene-Saur515_RS11830,2.995732273553991,3.091042453358316,3.4011973816621555,2.302585092994046,1.6094379124341003,2.6390573296152584,2.3978952727983707,1.3862943611198906,1.791759469228055,early
gene-Saur515_RS08610,host,pstC,2.6390573296152584,1.791759469228055,2.772588722239781,1.3862943611198906,2.0794415416798357,2.302585092994046,2.70805020110221,2.3978952727983707,1.9459101490553132,early
gene-Saur515_RS05630,host,priA,7.167809184316444,7.1891677384203225,7.227662498728654,5.877735781779639,5.831882477283517,6.289715570908998,6.093569770045136,5.768320995793772,5.278114659230517,early
gene-Saur515_RS05265,host,gene-Saur515_RS05265,6.118097198041348,6.257667587882639,6.278521424165844,5.111987788356544,4.997212273764115,5.501258210544727,5.6131281063880705,5.220355825078324,4.77912349311153,early
gene-Saur515_RS04650,host,csbB,6.9930151229329605,7.050989447068045,7.066466970136958,6.272877006546167,6.173786103901937,6.658011045870748,6.493753839851686,6.559615237493242,5.996452088619021,early
gene-Saur515_RS08405,host,gene-Saur515_RS08405,8.754949455098293,8.880585523102495,8.945462952177666,7.40184157874383,7.069023426578259,7.622663951323595,7.855932199718614,7.306531398939505,6.68586094706836,early
gene-Saur515_RS08915,host,thrC,5.159055299214529,5.375278407684165,5.209486152841421,3.5553480614894135,3.4965075614664802,4.2626798770413155,4.0943445622221,3.912023005428146,3.4965075614664802,early
gene-Saur515_RS08010,host,sspA,3.8918202981106265,3.5263605246161616,3.6635616461296463,1.6094379124341003,1.9459101490553132,2.302585092994046,2.833213344056216,2.5649493574615367,1.9459101490553132,early
gene-Saur515_RS08285,host,gene-Saur515_RS08285,5.293304824724492,5.5053315359323625,5.517452896464707,4.532599493153256,4.836281906951478,5.117993812416755,5.017279836814924,4.499809670330265,4.127134385045092,early
gene-Saur515_RS08235,host,gene-Saur515_RS08235,7.936660155225426,8.073714641109857,8.203577736937952,6.556778356158042,6.089044875446846,6.917705609835305,6.576469569048224,6.6052979209482015,5.998936561946683,early
gene-Saur515_RS12840,host,gene-Saur515_RS12840,2.6390573296152584,2.8903717578961645,2.4849066497880004,2.0794415416798357,1.791759469228055,2.0794415416798357,1.3862943611198906,1.6094379124341003,1.3862943611198906,early
gene-Saur515_RS10750,host,gene-Saur515_RS10750,7.033506484287697,7.162397497355718,7.1180162044653335,5.680172609017068,5.720311776607412,6.133398042996649,6.251903883165888,5.54907608489522,5.241747015059643,early
gene-Saur515_RS13290,host,agrB,5.641907070938114,5.783825182329737,5.8522024797744745,4.189654742026425,4.07753744390572,4.634728988229636,4.48863636973214,4.624972813284271,3.7612001156935624,early
gene-Saur515_RS00565,host,gene-Saur515_RS00565,3.295836866004329,3.4657359027997265,3.367295829986474,1.9459101490553132,1.791759469228055,2.3978952727983707,2.1972245773362196,2.3978952727983707,1.9459101490553132,early
gene-Saur515_RS14055,host,gene-Saur515_RS14055,3.9889840465642745,4.1588830833596715,4.110873864173311,3.6375861597263857,3.713572066704308,4.060443010546419,4.406719247264253,3.9512437185814275,3.871201010907891,middle
gene-Saur515_RS13560,host,gene-Saur515_RS13560,5.147494476813453,4.941642422609304,4.962844630259907,4.51085950651685,4.574710978503383,4.983606621708336,5.5254529391317835,4.7535901911063645,4.48863636973214,middle
gene-Saur515_RS01260,host,gene-Saur515_RS01260,4.2626798770413155,4.394449154672439,4.343805421853684,3.258096538021482,2.302585092994046,2.995732273553991,3.258096538021482,3.091042453358316,2.4849066497880004,early
gene-Saur515_RS09675,host,gene-Saur515_RS09675,6.028278520230698,6.133398042996649,6.030685260261263,4.8283137373023015,4.787491742782046,5.117993812416755,5.351858133476067,5.111987788356544,4.204692619390966,early
gene-Saur515_RS06140,host,mnmA,7.111512116496157,7.217443431696533,7.208600337960199,5.749392985908253,5.703782474656201,6.0844994130751715,6.035481432524756,5.648974238161206,5.198497031265826,early
gene-Saur515_RS08705,host,trpD,4.276666119016055,4.30406509320417,4.127134385045092,2.6390573296152584,2.995732273553991,2.8903717578961645,2.3978952727983707,2.0794415416798357,0.6931471805599453,early
gene-Saur515_RS14370,host,gene-Saur515_RS14370,6.739336627357174,6.61338421837956,6.7226297948554485,6.192362489474872,6.0063531596017325,6.523562306149512,7.349230824613334,6.480044561926653,6.2878585601617845,middle
gene-Saur515_RS07830,host,gene-Saur515_RS07830,6.85751406254539,6.835184586147301,6.968850378341948,5.6240175061873385,5.583496308781699,5.981414211254481,5.631211781821365,5.318119993844216,4.990432586778736,early
gene-phage515_00174A,phage,gene-phage515_00174A,4.1588830833596715,4.6913478822291435,3.970291913552122,5.5053315359323625,5.703782474656201,5.996452088619021,6.729824070489475,5.802118375377063,5.817111159963204,middle
gene-Saur515_RS10780,host,gene-Saur515_RS10780,5.986452005284438,6.049733455231958,6.131226489483141,4.74493212836325,4.454347296253507,4.875197323201151,4.804021044733257,4.343805421853684,3.6375861597263857,early
gene-Saur515_RS02120,host,crtQ,5.777652323222656,5.834810737062605,5.755742213586912,5.003946305945459,4.795790545596741,5.043425116919247,5.123963979403259,5.288267030694535,4.6913478822291435,early
gene-Saur515_RS13645,host,gene-Saur515_RS13645,1.9459101490553132,2.1972245773362196,1.791759469228055,0.0,0.6931471805599453,1.791759469228055,0.6931471805599453,1.6094379124341003,0.0,early
gene-Saur515_RS03185,host,fdhF,8.006367567650246,8.026496938945412,8.084562415235304,7.417580402414544,7.412160334945205,7.771067086065406,7.669495251007694,7.5256399750415355,7.066466970136958,early
gene-Saur515_RS09485,host,gene-Saur515_RS09485,5.863631175598097,5.918893854273146,5.934894195619588,4.927253685157205,4.7535901911063645,5.204006687076795,5.087596335232384,4.48863636973214,4.060443010546419,early
gene-Saur515_RS05775,host,rplS,7.700295203420117,7.691656822810547,8.00202481821611,6.505784060128229,6.129050210060545,6.786716950605081,7.383989457978509,6.51025834052315,6.253828811575473,early
gene-Saur515_RS10895,host,liaF,6.448889394146858,6.56244409369372,6.625392368007956,5.247024072160486,5.030437921392435,5.568344503761097,5.472270673671475,5.170483995038151,4.543294782270004,early
gene-phage515_00221,phage,gene-phage515_00221,7.149131598557407,7.27931883541462,7.160845906664299,7.913155185928068,7.791935956938058,8.148734808937169,7.3987862754199485,7.44716835960004,6.815639990074331,middle
gene-Saur515_RS06050,host,thiW,6.182084906716632,6.289715570908998,6.327936783729195,5.153291594497779,5.14166355650266,5.5134287461649825,5.53338948872752,5.087596335232384,4.804021044733257,early
